M1.H_b.DIC Time [a],M1.H_b.DIC DIC [mol],M1.H_b.DIC C^{12}$S [mol],M1.H_b.DIC C^{13}$S [mol],M1.H_b.DIC $\delta^{13}$C [VPDB],M1.H_b.DIC DIC [mol/l],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [mol/a],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [C^{12}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [C^{13}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [mol/a],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [C^{12}$S],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [C^{13}$S],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC $\delta^{13}$C [VPDB],C_H_b_2_CO2_At.CO2_F DIC [mol/a],C_H_b_2_CO2_At.CO2_F DIC [C^{12}$S],C_H_b_2_CO2_At.CO2_F DIC [C^{13}$S],C_H_b_2_CO2_At.CO2_F DIC $\delta^{13}$C [VPDB]
166000.0,3.735787579218772e+16,1.755949916923582e+16,1.97983766229519e+16,99336.59208274359,0.0021554736584233625,1517105101275630.5,670446477793889.9,846658623481740.6,111379.24553314458,1700539393343853.2,799312705549209.8,901226687794643.5,99336.5622301648,2040647272012624.0,959175246659051.8,1081472025353572.2,99336.5622301648,2176974748187958.0,1097773790140776.1,1079200958047181.9,86484.54835710999,47105658753417.125,-9760547017974.36,56866205771391.484,-519468.0323175211
166200.0,3.7357674847268936e+16,1.7553869064265612e+16,1.9803805783003324e+16,99396.29671278367,0.002155462064309135,1517098451932271.0,670208075686626.8,846890376245644.2,111449.99245719412,1700530245332281.0,799056421298846.1,901473824033434.9,99396.26686156017,2040636294398737.5,958867705558615.5,1081768588840122.0,99396.26686156017,2176962595221004.2,1097465763530705.0,1079496831690299.2,86533.09420475826,47104544376943.57,-9777826443128.625,56882370820072.195,-518698.9145939058
166400.0,3.7357482879393816e+16,1.7548247010818502e+16,1.980923586857531e+16,99455.99825562409,0.0021554509881521185,1517092254427542.0,669969899823989.4,847122354603552.6,111520.7816978627,1700521506985377.8,798800504041177.9,901721002944199.9,99455.96840518908,2040625808382453.2,958560604849413.4,1082065203533039.9,99455.96840518908,2176951290245367.2,1097158342340685.5,1079792947904681.8,86581.63865752635,47102805707433.79,-9795236793821.508,56898042501255.3,-517921.1187410914
166600.0,3.735729126215241e+16,1.7542628787680746e+16,1.9814662474471664e+16,99515.69846613755,0.0021554399322259556,1517085902515608.0,669731749386888.8,847354153128719.2,111591.59311835925,1700512784428552.2,798544761060084.6,901968023368467.6,99515.66861645482,2040615341314263.0,958253713272101.6,1082361628042161.4,99515.66861645482,2176940457876013.8,1096851342940359.1,1080089114935654.6,86630.1807470337,47100821110139.78,-9812693372897.406,56913514483037.19,-517141.84028292185
166800.0,3.7357104901331064e+16,1.7537016713104796e+16,1.9820088188226268e+16,99575.39713889424,0.0021554291795845685,1517079682922071.2,669493783923362.2,847585898998709.0,111662.4167901753,1700504301124870.5,798289297953910.4,902215003170960.1,99575.3672898813,2040605161349844.8,957947157544692.5,1082658003805152.2,99575.3672898813,2176930044502265.5,1096544740617923.4,1080385303884342.1,86678.72004592346,47098816025865.12,-9830114284605.39,56928930310470.51,-516366.6911271844
167000.0,3.7356949677829384e+16,1.753142345965513e+16,1.9825526218174256e+16,99635.08851165803,0.002155420223503369,1517074516637794.0,669256438438163.5,847818078199630.5,111733.24401397833,1700497233345291.5,798034690677387.1,902462542667904.4,99635.05867343824,2040596680014350.0,957641628812864.5,1082955051201485.5,99635.05867343824,2176921323805930.0,1096239176781621.5,1080682147024308.5,86727.2564964882,47097586419367.42,-9847110377049.64,56944696796417.06,-515619.6538895159
167200.0,3.735677337648017e+16,1.7525824910808974e+16,1.983094846567119e+16,99694.76827151394,0.00215541005127312,1517062973049207.5,669016598086576.2,848046374962631.2,111804.02572835101,1700489210107883.8,797779844291811.8,902709365816072.0,99694.73843069193,2040587052129460.8,957335813150174.2,1083251238979286.5,99694.73843069193,2176914547362136.2,1095934783923289.4,1080979763438846.9,86775.78901639985,47097806754122.875,-9863734509618.305,56961541263741.18,-514904.29462693323
167400.0,3.735653313289352e+16,1.7520198164227542e+16,1.9836334968665976e+16,99754.46677425763,0.002155396189705468,1517049130737244.2,668776244817167.4,848272885920076.9,111874.70715363022,1700478275644578.5,797523714117800.6,902954561526777.9,99754.43692069314,2040573930773494.2,957028456941360.9,1083545473832133.4,99754.43692069314,2176904316770692.2,1095628863773515.6,1081275452997176.6,86824.3144244471,47097498295618.15,-9881094256764.406,56978592552382.555,-514154.99987697095
167600.0,3.735628993694256e+16,1.7514572660138244e+16,1.9841717276804316e+16,99814.175169051,0.0021553821577923837,1517035883088740.0,668536621214788.9,848499261873951.1,111945.29815829851,1700467204951594.0,797267639591655.9,903199565359938.1,99814.14531435499,2040560645941912.8,956721167509987.0,1083839478431925.8,99814.14531435499,2176893174978851.0,1095322688170963.2,1081570486807887.8,86872.83415570966,47097610303238.43,-9898605734327.445,56996216037565.875,-513405.62304007704
167800.0,3.735608465374945e+16,1.7508968878021118e+16,1.984711577572833e+16,99873.87907587185,0.002155370313368527,1517024612325105.8,668298278137309.0,848726334187796.8,112015.8159621991,1700457858396084.2,797012553032734.6,903445305363349.6,99873.84923058387,2040549430075301.0,956415063639281.4,1084134366436019.6,99873.84923058387,2176883393703452.2,1095017387093403.6,1081866006610048.6,86921.35029811747,47098542745738.88,-9915918129757.922,57014460875496.805,-512674.74184559344
168000.0,3.73559356214768e+16,1.750339634002132e+16,1.985253928145548e+16,99933.56818062665,0.0021553617145086846,1517016027140802.2,668061446471623.9,848954580669178.4,112086.28464513218,1700451074501118.8,796758889737686.0,903692184763432.8,99933.53833596138,2040541289401342.5,956110667685223.2,1084430621716119.2,99933.53833596138,2176875788558805.0,1094713358444245.0,1082162430114560.0,86969.86471340942,47099788840020.02,-9933108188894.258,57032897028914.28,-511954.41512981325
168200.0,3.735556407510629e+16,1.7497721352059118e+16,1.985784272304717e+16,99993.276000436,0.0021553402770367316,1516983368968913.5,667814829917306.0,849168539051607.5,112156.55732273821,1700434167109819.2,796500565485422.0,903933601624397.2,99993.2461417175,2040521000531783.2,955800678582506.5,1084720321949276.8,99993.2461417175,2176867163376459.0,1094409032237048.8,1082458131139410.2,87018.37126743078,47102670354614.69,-9951038759994.266,57053709114608.95,-511219.85522825696
168400.0,3.735520268582617e+16,1.7492053409282348e+16,1.986314927654382e+16,100052.99769364034,0.002155319425608292,1516952115943919.8,667570406670475.2,849381709273444.5,112226.40484823864,1700417715586144.5,796242558857193.5,904175156728951.0,100052.96782944682,2040501258703373.5,955491070628632.1,1085010188074741.4,100052.96782944682,2176856289816667.2,1094103821176391.6,1082752468640275.6,87066.86512587685,47108822769358.195,-9968903602612.922,57077726371971.12,-510519.90881486767
168600.0,3.735487515227386e+16,1.7486404041956918e+16,1.9868471110316936e+16,100112.72845547997,0.0021553005275866755,1516924574636203.5,667328736793802.1,849595837842401.4,112295.9638827038,1700402804113418.5,795985397249727.9,904417406863690.6,100112.69859484768,2040483364936102.2,955182476699673.5,1085300888236428.8,100112.69859484768,2176844872446457.0,1093798539829299.1,1083046332617157.9,87115.35318441849,47115430412336.31,-9987474250493.203,57102904662829.516,-509796.8536151514
168800.0,3.7354623862095624e+16,1.7480794767247474e+16,1.987382909484815e+16,100172.4498169743,0.0021552860286530957,1516901941162784.2,667090161936994.9,849811779225789.4,112365.28917771661,1700391364314592.5,795730061167133.1,904661303147459.4,100172.41995902729,2040469637177511.2,954876073400559.9,1085593563776951.4,100172.41995902729,2176835832943272.5,1093494627601048.8,1083341205342223.8,87163.84002380948,47122157747546.76,-10006602604832.531,57128760352379.29,-509054.18945968215
169000.0,3.735443297412694e+16,1.7475218093099884e+16,1.987921488102706e+16,100232.16224203678,0.00215527501480449,1516883233914504.2,666854124999417.9,850029108915086.4,112434.41763236697,1700382675204497.0,795476209637941.6,904906465566555.4,100232.13238149177,2040459210245396.5,954571451565530.1,1085887758679866.4,100232.13238149177,2176829373660254.0,1093192171025392.2,1083637202634861.8,87212.32790639305,47128174048970.266,-10026583309937.875,57154757358908.14,-508272.4871143208
169200.0,3.735442915951749e+16,1.7469733274547582e+16,1.9884695884969904e+16,100291.86523422267,0.002155274794709262,1516885561453894.2,666627667686356.4,850257893767537.9,112503.49314735492,1700382494687721.0,795226536023995.6,905155958663725.4,100291.83539165024,2040458993625265.2,954271843228794.8,1086187150396470.5,100291.83539165024,2176825352698900.0,1092891066801091.9,1083934285897808.1,87260.8218389608,47130980617537.836,-10047563524374.969,57178544141912.805,-507423.93349335244
169400.0,3.735451899714913e+16,1.7464298165539108e+16,1.989022083161002e+16,100351.54115671,0.0021552799781583854,1516892523347820.5,666403047598619.9,850489475749200.6,112572.67602054257,1700386582829116.5,794979127837673.2,905407454991443.2,100351.5113265375,2040463899394939.8,953974953405207.9,1086488945989731.9,100351.5113265375,2176827736487583.8,1092593269731770.2,1084234466755813.5,87309.32749252346,47130912007106.16,-10069283562319.688,57200195569425.84,-506522.8978404998
169600.0,3.735461567302956e+16,1.7458870329963564e+16,1.9895745343065996e+16,100411.20976804299,0.002155285556160594,1516899585429257.0,666178542066343.8,850721043362913.2,112641.88408641313,1700390983604651.0,794732051425848.2,905658932178802.8,100411.17993780013,2040469180325581.2,953678461711017.9,1086790718614563.4,100411.17993780013,2176832718402645.5,1092296895052529.4,1084535823350116.1,87357.8403229948,47128535113976.164,-10091961366403.18,57220496480379.34,-505565.9413103847
169800.0,3.7354797576509576e+16,1.7453487492013664e+16,1.990131008449591e+16,100470.85900589729,0.0021552960516224274,1516910059899009.2,665955824993787.6,850954234905221.6,112711.0504394752,1700399262744924.8,794487022720664.4,905912240024260.4,100470.8291823557,2040479115293909.8,953384427264797.4,1087094688029112.4,100470.8291823557,2176842631664372.5,1092003123134707.5,1084839508529665.0,87406.35853479763,47126613990933.61,-10114394511320.54,57241008502254.15,-504627.31535753736
170000.0,3.7355002835794696e+16,1.7448119368539946e+16,1.990688346725475e+16,100530.50349763477,0.0021553078946668414,1516921805553901.5,665733929704715.5,851187875849186.0,112780.1826928311,1700408605058549.2,794242663839100.4,906165941219448.9,100530.47367809723,2040490326070259.2,953091196606920.5,1087399129463338.8,100530.47367809723,2176854626314073.8,1091710526210888.4,1085144100103185.4,87454.88153976937,47123676738869.0,-10137354592795.406,57261031331664.41,-503662.4196627308
170200.0,3.735534488388255e+16,1.7442820433863872e+16,1.991252445001868e+16,100590.12661620665,0.002155327630147718,1516943320674122.8,665516514625443.8,851426806048679.0,112849.30187816497,1700424172265444.8,794001453599905.6,906422718665539.1,100590.09680658851,2040509006718533.8,952801744319886.8,1087707262398647.0,100590.09680658851,2176871109956927.5,1091420301165232.9,1085450808791694.6,87503.41084701559,47120563654329.734,-10160053425383.25,57280617079712.984,-502710.9569834863
170400.0,3.7355747836904824e+16,1.7437554566194132e+16,1.9918193270710692e+16,100649.73527897957,0.002155350879719774,1516967275690011.5,665300168533663.4,851667107156348.1,112918.46656934862,1700442512288408.5,793761748754108.6,906680763534299.9,100649.70548328951,2040531014746090.5,952514098504930.5,1088016916241160.0,100649.70548328951,2176891850707347.0,1091132324223436.0,1085759526483911.0,87551.94737282115,47116763917685.66,-10182796017817.398,57299559935503.055,-501755.96579926886
170600.0,3.735618062391848e+16,1.743230667505426e+16,1.992387394886422e+16,100709.335600846,0.0021553758506526193,1516992394968416.8,665084429789691.2,851907965178725.5,112987.64668233528,1700462212492711.5,793522863251363.8,906939349241347.8,100709.30580664867,2040554654991253.8,952227435901636.4,1088327219089617.4,100709.30580664867,2176914854631457.5,1090845604286328.4,1086069250345129.1,87600.48951142564,47112061009617.16,-10205830445995.54,57317891455612.695,-500785.6084292946
170800.0,3.735666908019693e+16,1.7427089146191916e+16,1.9929579934005012e+16,100768.92373982088,0.002155404033589126,1517019712870765.2,664869828648712.9,852149884222052.4,113056.81855111633,1700484446815773.5,793285359867440.6,907199086948332.9,100768.8939467769,2040581336178928.5,951942431840929.0,1088638904337999.5,100768.8939467769,2176941069327871.8,1090560620221342.1,1086380449106529.6,87649.03642206077,47107514849540.24,-10228702242042.727,57336217091582.97,-499827.501197038
171000.0,3.735720870339129e+16,1.7421899638600364e+16,1.9935309064790924e+16,100828.50201624102,0.002155435168752897,1517049090391412.0,664656324435734.1,852392765955677.9,113125.97563131308,1700509010143304.0,793049131956626.4,907459878186677.6,100828.47222519881,2040610812171965.0,951658958347951.8,1088951853824013.2,100828.47222519881,2176970163458512.0,1090277207886108.5,1086692955572403.5,87697.58758332611,47103181062842.695,-10251423078551.125,57354604141393.82,-498881.53380388627
171200.0,3.735777901834458e+16,1.7416728288868924e+16,1.9941050729475652e+16,100888.07361446865,0.0021554680747689044,1517078735934723.5,664443168928431.1,852635567006292.4,113195.10641907698,1700534970304037.2,792813730467627.6,907721239836409.6,100888.0438268771,2040641964364844.8,951376476561153.1,1089265487803691.6,100888.0438268771,2177001806192511.8,1089995204301815.2,1087006601890696.5,87746.14235416314,47099161451110.34,-10274055059739.438,57373216510849.78,-497945.99977281934
171400.0,3.735838089653181e+16,1.741157526051763e+16,1.9946805636014176e+16,100947.64100308267,0.002155502801919489,1517109816447856.8,664230913462211.8,852878902985645.0,113264.1984132409,1700562366209739.5,792579162485270.6,907983203724468.9,100947.61122171486,2040674839451687.5,951094994982324.8,1089579844469362.8,100947.61122171486,2177035326229167.0,1089714274997760.6,1087321051231406.4,87794.70029640727,47095212489394.195,-10296720675837.148,57391933165231.34,-497013.85935039027
171600.0,3.735902777609562e+16,1.740644704647051e+16,1.9952580729625104e+16,101007.20144699313,0.0021555401255582236,1517142925251853.2,664019804584960.4,853123120666892.9,113333.25531777731,1700591810727852.0,792345724123060.8,908246086604791.2,101007.17167146962,2040710172873422.5,950814868947673.0,1089895303925749.5,101007.17167146962,2177071139353463.2,1089434625075898.5,1087636514277564.8,87843.26175240516,47091418549785.39,-10319341844145.422,57410760393930.81,-496088.8996558665
171800.0,3.735972062110765e+16,1.7401344091004218e+16,1.995837653010343e+16,101066.7547375988,0.002155580101310087,1517178058455089.8,663809833824707.9,853368224630381.9,113402.27881548047,1700623348329213.8,792113435890073.9,908509912439139.9,101066.72496450588,2040748017995056.8,950536123068088.6,1090211894926968.1,101066.72496450588,2177109249234783.5,1089156254667597.6,1087952994567185.9,87891.82683208841,47087748941451.58,-10341927822812.82,57429676764264.4,-495170.43483513
172000.0,3.736045417633122e+16,1.7396263816037952e+16,1.9964190360293264e+16,101126.30204912729,0.002155622425958581,1517215046250070.0,663600921121055.1,853614125129014.9,113471.27029467703,1700656739364646.0,791882180220831.4,908774559143814.6,101126.27227752534,2040788087237575.2,950258616264997.6,1090529470972577.6,101126.27227752534,2177149503550943.0,1088879086339784.9,1088270417211158.1,87940.39557140468,47084092931612.1,-10364533491209.031,57448626422821.13,-494255.32175037224
172200.0,3.73610305050071e+16,1.7391112557302016e+16,1.996991794770509e+16,101185.85993003983,0.0021556556789541844,1517232173594530.0,663384053541563.9,853848120052966.1,113540.08163869858,1700682978407867.8,791647695730594.2,909035282677273.5,101185.8301476042,2040819574089441.5,949977234876713.4,1090842339212728.1,101185.8301476042,2177190707285355.2,1088602553263777.9,1088588154021577.4,87988.96279570367,47082515681171.14,-10387445144160.016,57469960825331.16,-493350.11906060716
172400.0,3.736165088523723e+16,1.738598445956267e+16,1.997566642567456e+16,101245.42382407075,0.0021556914736351154,1517251832681357.0,663169675652600.9,854082157028756.1,113608.51336256208,1700711216918691.2,791414262815701.0,909296954102990.2,101245.39403871335,2040853460302429.5,949697115378841.1,1091156344923588.4,101245.39403871335,2177231740567915.0,1088326121200711.5,1088905619367203.5,88037.52423980077,47084243453740.19,-10410036777802.508,57494280231542.695,-492489.52592880477
172600.0,3.736233772433901e+16,1.7380890465154834e+16,1.9981447259184176e+16,101304.98779186503,0.0021557311028581392,1517276135109270.2,662958289658767.9,854317845450502.4,113676.69348916458,1700742480011360.8,791182381967700.5,909560098043660.2,101304.958010106,2040890976013633.0,949418858361240.8,1091472117652392.2,101304.958010106,2177274224063183.0,1088050561367453.5,1089223662695729.5,88086.08621615256,47086672743113.21,-10433006622030.492,57519679365143.7,-491624.0836143235
172800.0,3.736308778642508e+16,1.7375829398302906e+16,1.9987258388122176e+16,101364.54785866263,0.0021557743799191184,1517304478219609.5,662749460126295.6,854555018093313.9,113744.6737889006,1700776622186267.5,790952000543738.6,909824621642528.9,101364.518076887,2040931946623521.2,949142400652486.4,1091789545971034.9,101364.518076887,2177318992367092.8,1087776270710562.0,1089542721656530.8,88134.65188547829,47088856358360.36,-10456625045459.133,57545481403819.49,-490735.4947742889
173000.0,3.7363890994755304e+16,1.7370796517274962e+16,1.9993094477480344e+16,101424.10431010292,0.002155820723410586,1517336268381391.2,662542849469109.9,854793418912281.4,113812.4773954545,1700813182481105.5,790722901608556.1,910090280872549.4,101424.07453344003,2040975818977326.5,948867481930267.2,1092108337047059.2,101424.07453344003,2177366492256803.8,1087503461040184.8,1089863031216619.0,88183.22293785062,47090424990306.25,-10481003967263.719,57571428957569.97,-489816.6756493283
