M1.L_b.DIC Time [a],M1.L_b.DIC DIC [mol],M1.L_b.DIC C^{12}$S [mol],M1.L_b.DIC C^{13}$S [mol],M1.L_b.DIC $\delta^{13}$C [VPDB],M1.L_b.DIC DIC [mol/l],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC $\delta^{13}$C [VPDB],C_L_b_2_CO2_At.CO2_F DIC [mol/a],C_L_b_2_CO2_At.CO2_F DIC [C^{12}$S],C_L_b_2_CO2_At.CO2_F DIC [C^{13}$S],C_L_b_2_CO2_At.CO2_F DIC $\delta^{13}$C [VPDB],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC [mol/a],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC [C^{12}$S],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC [C^{13}$S],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC $\delta^{13}$C [VPDB],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC [mol/a],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC [C^{12}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC [C^{13}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC $\delta^{13}$C [VPDB]
9600.0,5.384937978611179e+16,3.2300359370938132e+16,2.154902041517366e+16,58369.31906144747,0.0019033377379585868,1501619302658440.2,900713317492865.2,600905985165575.0,58369.28725665099,1798311514575183.0,1160994418847364.8,637317095727818.2,47850.31020304724,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46710510022634.36,-3245503848250.453,-43465006174383.91,1190789.3679195258,7065754182627.703,0.0,0.0,0.0,2942620002431.578,0.0,0.0,0.0
9800.0,5.38474105376707e+16,3.22853378860567e+16,2.1562072651614004e+16,58432.918695519314,0.0019032681337238077,1501564388394605.2,900294434542106.0,601269953852499.2,58432.88690183325,1798261336733142.0,1160550751345072.0,637710585388070.0,47899.15769632609,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46715413937706.29,-3220480457766.0,-43494933479940.29,1200876.634792517,7066100231781.818,0.0,0.0,0.0,2942692059756.873,0.0,0.0,0.0
10000.0,5.384557319057189e+16,3.227041349582704e+16,2.157515969474485e+16,58496.49451150189,0.001903203191618907,1501513151355236.5,899878258597268.2,601634892757968.2,58496.46272618959,1798214034035362.0,1160109197850451.0,638104836184911.0,47948.01174181889,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46719229521736.74,-3194673537200.8125,-43524555984535.93,1211410.6831950538,7066481321698.836,0.0,0.0,0.0,2942771411529.1523,0.0,0.0,0.0
10200.0,5.384098797230521e+16,3.2253902478933176e+16,2.158708549337203e+16,58559.85509602349,0.001903041124404792,1501385329836686.5,899417862053138.5,601967467783548.0,58559.823557992626,1798164596812237.8,1159666588720376.8,638498008091861.0,47996.864800489595,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46812989308639.51,-3220404778204.664,-43592584530434.84,1203603.2914538437,7067397286658.333,0.0,0.0,0.0,2942962127957.3228,0.0,0.0,0.0
10400.0,5.383663221823219e+16,3.2237648450325624e+16,2.159898376790657e+16,58622.72930680917,0.0019028871677364448,1501263858618046.0,898964603109486.8,602299255508559.2,58622.697956581644,1798111211245245.8,1159221789210370.2,638889422034875.5,48045.71288420133,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46879904163871.98,-3226531097929.711,-43653373065942.266,1202992.6651908928,7068994109561.038,0.0,0.0,0.0,2943294578767.683,0.0,0.0,0.0
10600.0,5.383276897724057e+16,3.2221769104263336e+16,2.161099987297723e+16,58685.298336353095,0.0019027506192302336,1501156125018473.2,898521794945951.8,602634330072521.5,58685.26711185958,1798058157660298.0,1158777455692401.0,639280701967897.0,48094.56843437258,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46935203393898.016,-3223588278289.086,-43711615115608.93,1205699.6180199885,7070996991794.599,0.0,0.0,0.0,2943711516087.1934,0.0,0.0,0.0
10800.0,5.382928089214654e+16,3.220617757711567e+16,2.162310331503087e+16,58747.636437360416,0.0019026273308280453,1501058853390224.5,898087013230607.6,602971840159616.9,58747.60531724129,1798008510381429.8,1158335514805681.2,639672995575748.5,48143.43783311333,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46984013078896.336,-3215176977034.8984,-43768836101861.44,1210440.264550723,7073306787514.397,0.0,0.0,0.0,2944192269868.583,0.0,0.0,0.0
11000.0,5.3826066618972264e+16,3.2190806064259e+16,2.1635260554713264e+16,58809.77486339741,0.00190251372046787,1500969216429560.5,897658366316230.8,603310850113329.8,58809.74384561642,1797962003780518.2,1157895764205404.2,640066239575114.0,48192.32452615781,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47028403096765.67,-3202671503241.2812,-43825731593524.39,1216751.4869857286,7075893937207.725,0.0,0.0,0.0,2944730658063.4634,0.0,0.0,0.0
11200.0,5.382203040488909e+16,3.2175017620496624e+16,2.1647012784392464e+16,58871.628312975765,0.001902371058126846,1500856677998145.8,897218103733333.4,603638574264812.4,58871.59749097147,1797920602382410.0,1157459469926562.8,640461132455847.2,48241.22809809568,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47108105643436.266,-3209066811035.5156,-43899038832400.75,1216357.5175834487,7078948340059.154,0.0,0.0,0.0,2945366155385.1294,0.0,0.0,0.0
11400.0,5.381841570263969e+16,3.2159578562668504e+16,2.1658837139971184e+16,58933.090952637685,0.001902243294367447,1500755870865634.2,896787570495597.2,603968300370037.0,58933.06030196465,1797883535960895.8,1157026129494105.5,640857406466790.2,48290.148942064036,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47172869324805.94,-3203855497633.578,-43969013827172.36,1220281.263872668,7082523940278.871,0.0,0.0,0.0,2946109918571.0195,0.0,0.0,0.0
11600.0,5.381537041388804e+16,3.214455854289673e+16,2.167081187099131e+16,58994.246846165515,0.0019021356568602553,1500670943874806.0,896368723587754.0,604302220287052.0,58994.21633705443,1797853449547378.0,1156597378161892.8,641256071385485.2,48339.09463827403,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47229825119695.6,-3191986442582.742,-44037838677112.86,1226741.249824569,7086488465944.454,0.0,0.0,0.0,2946934362967.3555,0.0,0.0,0.0
11800.0,5.381286265647176e+16,3.2129930063975172e+16,2.1682932592496588e+16,59055.132421511036,0.001902047018711645,1500601006463774.8,895960795223433.5,604640211240341.2,59055.10204214949,1797832498187576.2,1156174558264442.0,641657939923134.2,48388.06984527393,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47281414524360.9,-3175206924149.8906,-44106207600211.01,1235145.4475982788,7090790263416.611,0.0,0.0,0.0,2947828684008.868,0.0,0.0,0.0
12000.0,5.381091443392169e+16,3.2115702557430464e+16,2.1695211876491224e+16,59115.7622640795,0.0019019781576492482,1500546670533343.5,895564047346040.8,604982623187302.8,59115.73201214849,1797822760667019.0,1155758971789972.2,642063788877046.8,48437.07796062868,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47328470291428.24,-3154176915830.0703,-44174293375598.17,1245308.197684685,7095403056077.878,0.0,0.0,0.0,2948787357957.2295,0.0,0.0,0.0
12200.0,5.3813681011401304e+16,3.2104287296379468e+16,2.1709393715021836e+16,59176.448268297885,0.0019020759439439623,1500623748721418.5,895245686477173.1,605378062244245.4,59176.417781980104,1797829518152917.8,1155353882146746.5,642475636006171.2,48486.13373720426,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47238321299702.7,-3053068241209.1016,-44185253058493.6,1286901.723842128,7099571509358.231,0.0,0.0,0.0,2949653417111.2817,0.0,0.0,0.0
12400.0,5.381687496803921e+16,3.2093036233351064e+16,2.1723838734688144e+16,59237.59902134216,0.001902188836204309,1500712816365030.0,894931946696111.9,605780869668918.1,59237.56838165795,1797858811959163.0,1154963081137287.0,642895730821876.0,48535.24658623195,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47183622566899.74,-2976809367678.539,-44206813199221.2,1320539.2740678615,7103054080077.191,0.0,0.0,0.0,2950376778879.1826,0.0,0.0,0.0
12600.0,5.3820101238354824e+16,3.2081769808641296e+16,2.173833142971353e+16,59298.95378273906,0.0019023028706104425,1500802780502378.5,894617775294911.2,606185005207467.2,59298.9230751261,1797904814465894.2,1154582943608035.0,643321870857859.2,48584.40067081141,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47142732813667.13,-2910479653273.5625,-44232253160393.57,1351434.9473038283,7106241227761.841,0.0,0.0,0.0,2951038623195.313,0.0,0.0,0.0
12800.0,5.382355366772948e+16,3.2070626313923656e+16,2.1752927353805824e+16,59360.40672664167,0.0019024248987404326,1500899049590279.2,894307030706755.8,606592018883523.5,59360.37598346805,1797964376917735.8,1154211495725538.2,643752881192197.5,48633.58896151218,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47108323285307.78,-2848997963507.172,-44259325321800.61,1381466.257394636,7109267384539.586,0.0,0.0,0.0,2951666898729.159,0.0,0.0,0.0
13000.0,5.382727685058528e+16,3.2059640319149256e+16,2.1767636531436024e+16,59421.919921058776,0.0019025564968101394,1501002869073566.0,894000678210799.5,607002190862766.5,59421.889151178744,1798035450334293.0,1153847441342341.0,644188008991952.0,48682.80812806028,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47077846287389.52,-2790560902840.3047,-44287285384549.22,1411308.0839478245,7112185158064.784,0.0,0.0,0.0,2952272545667.6455,0.0,0.0,0.0
13200.0,5.383258600969243e+16,3.2049577025683708e+16,2.1783008984008724e+16,59483.575655712295,0.001902744152135523,1501150894317533.2,893720044447834.6,607430849869698.6,59483.54475290025,1798118209757623.0,1153490869966006.2,644627339791616.8,48732.05999305106,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47007274715378.93,-2709837489187.875,-44297437226191.055,1453712.7461947484,7114784614667.25,0.0,0.0,0.0,2952812014416.829,0.0,0.0,0.0
13400.0,5.383807726747551e+16,3.203957373887424e+16,2.179850352860127e+16,59545.49583797116,0.0019029382438448224,1501304021594991.2,893441098201081.2,607862923393910.0,59545.46482941561,1798212716106987.2,1153141806470317.8,645070909636669.5,48781.345335888676,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46951541382093.39,-2640025943336.1406,-44311515438757.25,1492655.0027840387,7117008409247.688,0.0,0.0,0.0,2953273443306.7305,0.0,0.0,0.0
13600.0,5.3843593980944424e+16,3.2029556799965076e+16,2.1814037180979348e+16,59607.58918642495,0.0019031332353001854,1501457857180827.2,893161770145046.8,608296087035780.5,59607.55810516106,1798316097707098.0,1152798460818481.0,645517636888617.0,48830.65710289772,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46903140654209.34,-2575914901903.992,-44327225752305.35,1530372.8018842377,7118997840158.838,0.0,0.0,0.0,2953686181539.6333,0.0,0.0,0.0
13800.0,5.384917797486182e+16,3.2019559766755976e+16,2.182961820810585e+16,59669.81533444166,0.0019033306048222435,1501613569066261.2,892882997192230.0,608730571874031.2,59669.784191499144,1798426157705338.5,1152459452139966.2,645966705565372.2,48879.99134148994,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46859379798479.32,-2515593596097.1797,-44343786202382.14,1567679.3541036868,7120809105960.633,0.0,0.0,0.0,2954061906511.232,0.0,0.0,0.0
14000.0,5.385481833690778e+16,3.200957974828554e+16,2.1845238588622236e+16,59732.15747515877,0.001903529966708684,1501770852973271.2,892604698765214.6,609166154208056.6,59732.126276886396,1798541396297247.0,1152123836397976.8,646417559899270.2,48929.345498354734,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46819103684731.625,-2458212414654.5547,-44360891270077.07,1604915.703763498,7122470317632.757,0.0,0.0,0.0,2954406462577.31,0.0,0.0,0.0
14200.0,5.3860214340026664e+16,3.1999444422146308e+16,2.1860769917880356e+16,59794.58591485892,0.001903720691586317,1501921327352288.0,892322072037722.9,609599255314565.1,59794.55468912079,1798660214872934.2,1151790609414951.2,646869605457983.0,48978.71680092283,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46790750270670.11,-2408458595505.789,-44382291675164.32,1638881.3549431907,7124048886412.377,0.0,0.0,0.0,2954733840243.793,0.0,0.0,0.0
14400.0,5.38656407798011e+16,3.1989324505872508e+16,2.1876316273928596e+16,59857.06640013905,0.0019039124922652939,1502072645842474.5,892039872292012.2,610032773550462.2,59857.035143261346,1798781415218849.0,1151459019282080.5,647322395936768.5,49028.10313290822,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46762208304368.75,-2358935389481.297,-44403272914887.45,1674100.3380595206,7125573400279.044,0.0,0.0,0.0,2955049973093.3853,0.0,0.0,0.0
14600.0,5.387109993484175e+16,3.1979218368708736e+16,2.1891881566133016e+16,59919.61287541877,0.0019041054492844368,1502224877178101.8,891758057136608.8,610466820041493.0,59919.58158433536,1798904451842321.0,1151128716749912.8,647775735092408.2,49077.50431906229,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46734706585990.04,-2310441539442.883,-44424265046547.16,1710067.5572717548,7127027641287.521,0.0,0.0,0.0,2955351502203.73,0.0,0.0,0.0
14800.0,5.387656874371156e+16,3.1969111674972644e+16,2.1907457068738916e+16,59982.22837897107,0.0019042987475238026,1502377377335260.5,891476226229065.4,610901151106195.1,59982.19705464205,1799029162742858.5,1150799602061066.2,648229560681792.2,49126.91973842495,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46708387417051.18,-2263068153024.9062,-44445319264026.27,1746713.684002777,7128410372616.231,0.0,0.0,0.0,2955638175633.985,0.0,0.0,0.0
15000.0,5.388202861520146e+16,3.1958993413531748e+16,2.1923035201669708e+16,60044.912905133715,0.0019044917298662622,1502529628970594.8,891194073167591.4,611335555803003.4,60044.8815472967,1799154783037994.0,1150471191082703.5,648683591955290.5,49176.34864871718,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46683395321056.93,-2216870463406.7734,-44466524857650.16,1783985.7864652004,7129724755949.024,0.0,0.0,0.0,2955910653107.2983,0.0,0.0,0.0
15200.0,5.388637626738694e+16,3.1948227084717308e+16,2.1938149182669636e+16,60107.58382840568,0.0019046454001686692,1502650882462928.5,890893857728937.1,611757024733991.4,60107.55253165233,1799279729591031.8,1150142503765847.0,649137225825184.8,49225.78710591936,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46694872103699.76,-2191806205628.2734,-44503065898071.484,1805881.488767073,7131168767968.975,0.0,0.0,0.0,2956209974228.266,0.0,0.0,0.0
15400.0,5.389074501127217e+16,3.19375086754332e+16,2.195323633583897e+16,60170.13047176646,0.0019047998159695057,1502772704737655.2,890594967185550.9,612177737552104.4,60170.09921580403,1799402678810521.2,1149812716086899.5,649589962723621.8,49275.23251984112,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46697071023223.51,-2160240411317.7344,-44536830611905.77,1833674.865703699,7132807389515.49,0.0,0.0,0.0,2956549598157.796,0.0,0.0,0.0
15600.0,5.389523490915173e+16,3.1926882503545444e+16,2.1968352405606284e+16,60232.622808241416,0.001904958514028939,1502897906591917.0,890298649537757.9,612599257054159.1,60232.59157092445,1799524950300438.5,1149482637096077.2,650042313204361.2,49324.68914383895,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46695731172800.35,-2126099295748.9531,-44569631877051.4,1864509.190293414,7134538586071.055,0.0,0.0,0.0,2956908366989.642,0.0,0.0,0.0
15800.0,5.38997967274969e+16,3.1916313274980664e+16,2.198348345251623e+16,60295.08915735074,0.0019051197541591794,1503025115002591.2,890003920451560.8,613021194551030.5,60295.057927930444,1799647243655084.2,1149152698128769.0,650494545526315.2,49374.15889111743,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46692839389660.93,-2090748486452.1406,-44602090903208.79,1897433.1853851643,7136326765351.152,0.0,0.0,0.0,2957278899081.0356,0.0,0.0,0.0
16000.0,5.3904416072566024e+16,3.1905790233614868e+16,2.1998625838951156e+16,60357.53969787282,0.0019052830276050322,1503153926879665.2,889710478910049.8,613443447969615.5,60357.50847604966,1799770340034085.8,1148823390262109.8,650946949771976.0,49423.6426711226,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46688949297068.38,-2054594022377.6406,-44634355274690.74,1932237.1634712184,7138158311629.667,0.0,0.0,0.0,2957658369209.994,0.0,0.0,0.0
16200.0,5.390775775330717e+16,3.189454348543167e+16,2.2013214267875496e+16,60419.879487430204,0.001905401141259973,1503247130624687.8,889396867701352.6,613850262923335.1,60419.84838756855,1799892731279690.8,1148493778403754.2,651398952875936.5,49473.137105561895,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46727547797655.766,-2042354449095.5625,-44685193348560.2,1946037.9438655975,7140263042020.383,0.0,0.0,0.0,2958094379058.4395,0.0,0.0,0.0
16400.0,5.391122417726338e+16,3.1883431341950936e+16,2.202779283531244e+16,60481.97616855107,0.0019055236640366107,1503343788903680.5,889086995976234.0,614256792927446.5,60481.945163882476,1800013614766118.2,1148163367063540.8,651850247702577.5,49522.64024097091,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46752993025667.12,-2020540384322.9219,-44732452641344.195,1969139.8938491328,7142711699235.049,0.0,0.0,0.0,2958601554928.8257,0.0,0.0,0.0
16600.0,5.39149464594201e+16,3.1872512125657668e+16,2.2042434333762428e+16,60543.9193245671,0.0019056552302705832,1503447583961418.2,888782505521188.9,614665078440229.4,60543.88838398035,1800134836759825.2,1147833282409063.5,652301554350761.8,49572.15839911687,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46772625969392.29,-1994170347318.3828,-44778455622073.91,1997245.0523030714,7145373134456.988,0.0,0.0,0.0,2959152703663.542,0.0,0.0,0.0
