M1.D_b.TA Time [a],M1.D_b.TA TA [mol],M1.D_b.TA C^{12}$S [mol],M1.D_b.TA C^{13}$S [mol],M1.D_b.TA $\delta^{13}$C [VPDB],M1.D_b.TA TA [mol/l],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [mol/a],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [C^{12}$S],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [C^{13}$S],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA $\delta^{13}$C [VPDB],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [mol/a],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [C^{12}$S],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [C^{13}$S],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [mol/a],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{12}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{13}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA $\delta^{13}$C [VPDB]
8000.0,3.083083251149242e+18,1.178950206004866e+19,-8.706416726867755e+18,-66718.23292791085,0.0023839637078399813,1835604355144486.0,7173631503311352.0,-5338027148166866.0,-67219.15029313351,1880804343542075.2,7192063916965778.0,-5311259573423703.0,-66718.21731186355,2202725226173383.2,8608357803973622.0,-6405632577800239.0,-67219.15029313351,2256965212250490.5,8630476700358934.0,-6373511488108444.0,-66718.21731186355,120000000000000.0,118666520574994.69,1333479425005.328,0.0
8200.0,3.0830283619082076e+18,1.1805133274849067e+19,-8.722102830376383e+18,-66749.46109974243,0.0023839212652758605,1835558138136724.2,7183202163791058.0,-5347644025654334.0,-67250.06217103498,1880770860939643.5,7201599579666746.0,-5320828718727102.0,-66749.4454847424,2202669765764069.2,8619842596549270.0,-6417172830785201.0,-67250.06217103498,2256925033127572.5,8641919495600096.0,-6384994462472524.0,-66749.4454847424,120000000000000.0,118666520574994.69,1333479425005.328,0.0
8400.0,3.0829656297142533e+18,1.1820778804858364e+19,-8.737811092210958e+18,-66780.6938346993,0.0023838727582257686,1835503505148857.8,7192778871964460.0,-5357275366815602.0,-67281.01500433835,1880732594208947.8,7211143975579194.0,-5330411381370246.0,-66780.67821718662,2202604206178629.2,8631334646357353.0,-6428730440178724.0,-67281.01500433835,2256879113050737.5,8653372770695034.0,-6396493657644296.0,-66780.67821718662,120000000000000.0,118666520574994.69,1333479425005.328,0.0
8600.0,3.0828950492243374e+18,1.183643868156045e+19,-8.753541549161712e+18,-66811.93110291303,0.002383818182558252,1835444158650862.8,7202364896337342.0,-5366920737686479.0,-67311.97309671948,1880689539615505.2,7220697123473413.0,-5340007583857908.0,-66811.9154837917,2202532990381035.5,8642837875604811.0,-6440304885223776.0,-67311.97309671948,2256827447538606.5,8664836548168097.0,-6408009100629490.0,-66811.9154837917,120000000000000.0,118666520574994.69,1333479425005.328,0.0
8800.0,3.082817160985183e+18,1.1852113127864998e+19,-8.769293883747611e+18,-66843.16915086002,0.0023837579562457313,1835380389498137.0,7211960270081391.0,-5376579880583254.0,-67342.93282246611,1880642026824511.2,7230259159347044.0,-5349617132522533.0,-66843.15353218082,2202456467397764.5,8654352324097670.0,-6451895856699906.0,-67342.93282246611,2256770432189413.5,8676310991216452.0,-6419540559027038.0,-66843.15353218082,120000000000000.0,118666520574994.69,1333479425005.328,0.0
9000.0,3.0827325009598336e+18,1.1867802335813614e+19,-8.785067752042496e+18,-66874.40421552616,0.002383692493716342,1835312515687207.8,7221565066593837.0,-5386252550906629.0,-67373.89036606655,1880590382798981.0,7239830200359032.0,-5359239817560051.0,-66874.3885992989,2202375018824649.2,8665878079912604.0,-6463503061087955.0,-67373.89036606655,2256708459358777.0,8687796240430839.0,-6431087781072062.0,-66874.3885992989,120000000000000.0,118666520574994.69,1333479425005.328,0.0
9200.0,3.0826416910434473e+18,1.1883506702752786e+19,-8.800862929336646e+18,-66905.63230590516,0.00238362227584438,1835242210949142.0,7231180708657807.0,-5395938497708665.0,-67404.82946132154,1880534986844407.2,7249410488748215.0,-5368875501903808.0,-66905.61669455227,2202290653138970.5,8677416850389368.0,-6475126197250398.0,-67404.82946132154,2256641984213289.0,8699292586497858.0,-6442650602284569.0,-66905.61669455227,120000000000000.0,118666520574994.69,1333479425005.328,0.0
9400.0,3.0825455034280924e+18,1.1899226816950671e+19,-8.816679231579046e+18,-66936.84869405499,0.002383547899719744,1835169016962327.5,7240806609335549.0,-5405637592373222.0,-67435.75384726269,1880476310231191.2,7259000383508695.0,-5378524073277504.0,-66936.83308791283,2202202820354793.2,8688967931202659.0,-6486765110847866.0,-67435.75384726269,2256571572277429.5,8710800460210433.0,-6454228887933004.0,-66936.83308791283,120000000000000.0,118666520574994.69,1333479425005.328,0.0
9600.0,3.0824440973638794e+18,1.191496284637778e+19,-8.832516667934458e+18,-66968.05244099234,0.0023834694884810118,1835092670821727.0,7250442550459964.0,-5415349879638237.0,-67466.66600030739,1880414449885497.0,7268599987152258.0,-5388185537266761.0,-66968.03684326053,2202111204986072.5,8700531060551958.0,-6498419855565886.0,-67466.66600030739,2256497339862596.5,8722319984582711.0,-6465822644720114.0,-66968.03684326053,120000000000000.0,118666520574994.69,1333479425005.328,0.0
9800.0,3.0823383545054515e+18,1.1930714937413554e+19,-8.848374507446766e+18,-66999.23720997236,0.0023833877238589366,1835013559301001.0,7260088620669240.0,-5425075061368239.0,-67497.56137466671,1880349941037096.0,7278209388976307.0,-5397859447939211.0,-66999.22165580737,2202016271161201.2,8712106344803089.0,-6510090073641888.0,-67497.56137466671,2256419929244515.5,8733851266771571.0,-6477431337527056.0,-66999.22165580737,120000000000000.0,118666520574994.69,1333479425005.328,0.0
10000.0,3.0822369506898196e+18,1.1946483217736602e+19,-8.864244192536353e+18,-67030.33849860821,0.002383309314358897,1834936680072037.2,7269744781875544.0,-5434808101803507.0,-67528.37861298468,1880288082081895.5,7287828666885489.0,-5407540584803594.0,-67030.32295236096,2201924016086445.0,8723693738250654.0,-6521769722164209.0,-67528.37861298468,2256345698498274.5,8745394400262586.0,-6489048701764312.0,-67030.32295236096,120000000000000.0,118666520574994.69,1333479425005.328,0.0
10200.0,3.082124137402805e+18,1.1962257900512616e+19,-8.880131694506252e+18,-67061.45498034025,0.0023832220825976713,1834795306131410.8,7279350878818909.0,-5444555572687498.0,-67559.74827037923,1880219267590885.0,7297451857791758.0,-5417232590200873.0,-67061.4394075088,2201754367357693.0,8735221054582691.0,-6533466687224998.0,-67559.74827037923,2256263121109062.0,8756942229350111.0,-6500679108241049.0,-67061.4394075088,120000000000000.0,118666520574994.69,1333479425005.328,0.0
10400.0,3.0819855858616064e+18,1.197802030062865e+19,-8.89603265283018e+18,-67092.65725005123,0.0023831149489853174,1834622324761387.8,7288937605697864.0,-5454315280936476.0,-67591.36161200069,1880134753404878.2,7307067557377483.0,-5426932803972605.0,-67092.64163536519,2201546789713665.5,8746725126837437.0,-6545178337123772.0,-67591.36161200069,2256161704085854.0,8768481068852979.0,-6512319364767125.0,-67092.64163536519,120000000000000.0,118666520574994.69,1333479425005.328,0.0
10600.0,3.0818245925163295e+18,1.1993770466106436e+19,-8.91194381905216e+18,-67123.92069805962,0.0023829904624693594,1834435826239277.2,7298519073253817.0,-5464083247014540.0,-67623.04059983909,1880036548349104.2,7316675793047737.0,-5436639244698633.0,-67123.90504641148,2201322991487132.8,8758222887904581.0,-6556899896417448.0,-67623.04059983909,2256043858018925.0,8780010951657283.0,-6523967093638358.0,-67123.90504641148,120000000000000.0,118666520574994.69,1333479425005.328,0.0
10800.0,3.0816471732207037e+18,1.2009509229592238e+19,-8.927860009946303e+18,-67155.20218495662,0.0023828532747493443,1834239250163162.2,7308095227584633.0,-5473855977421471.0,-67654.74299561491,1879928322377556.5,7326277072825525.0,-5446348750447968.0,-67155.18650091926,2201087100195795.0,8769714273101562.0,-6568627172905767.0,-67654.74299561491,2255913986853068.0,8791532487390631.0,-6535618500537563.0,-67155.18650091926,120000000000000.0,118666520574994.69,1333479425005.328,0.0
11000.0,3.0814511945521516e+18,1.2025237262814122e+19,-8.943784040195395e+18,-67186.5188611704,0.0023827017361773106,1834031108711402.0,7317666309555459.0,-5483635200844057.0,-67686.48760402335,1879808768226218.5,7335871806514558.0,-5456063038288340.0,-67186.50321963198,2200837330453682.8,8781199571466551.0,-6580362241012868.0,-67686.48760402335,2255770521871462.5,8803046167817470.0,-6547275645946008.0,-67186.50321963198,120000000000000.0,118666520574994.69,1333479425005.328,0.0
11200.0,3.081242509901937e+18,1.204095088215234e+19,-8.959706358545068e+18,-67217.8203404583,0.0023825403728303077,1833790486814050.2,7327206277944537.0,-5493415791130487.0,-67718.44918736305,1879681468675159.0,7345457750152977.0,-5465776281477818.0,-67217.80468077795,2200548584176860.5,8792647533533444.0,-6592098949356584.0,-67718.44918736305,2255617762410191.0,8814549300183574.0,-6558931537773383.0,-67217.80468077795,120000000000000.0,118666520574994.69,1333479425005.328,0.0
11400.0,3.081014547852979e+18,1.2056642451541737e+19,-8.975625905282835e+18,-67249.14093158058,0.002382364103424907,1833530766622910.5,7336728759975812.0,-5503197993352902.0,-67750.50629597134,1879542409550987.0,7355030242980640.0,-5475487833429653.0,-67249.12525041874,2200236919947492.5,8804074511970975.0,-6603837592023482.0,-67750.50629597134,2255450891461184.5,8826036291576769.0,-6570585400115584.0,-67249.12525041874,120000000000000.0,118666520574994.69,1333479425005.328,0.0
11600.0,3.080770875604459e+18,1.2072312465583147e+19,-8.991539612520551e+18,-67280.45540142561,0.0023821756862626837,1833261671354556.2,7346240074981751.0,-5512978403627195.0,-67782.56010634577,1879393763101326.5,7364589585916159.0,-5485195822814832.0,-67280.43973990977,2199914005625467.8,8815488089978103.0,-6615574084352635.0,-67782.56010634577,2255272515721592.0,8837507503099392.0,-6582234987377800.0,-67280.43973990977,120000000000000.0,118666520574994.69,1333479425005.328,0.0
11800.0,3.0805165051714273e+18,1.208796172557548e+19,-9.007443264823601e+18,-67311.72851204965,0.00238197899683483,1832986162380504.8,7355740408639896.0,-5522754246259391.0,-67814.5755102029,1879238589747951.5,7374136267824657.0,-5494897678076706.0,-67311.71287635635,2199583394856606.0,8826888490367875.0,-6627305095511269.0,-67814.5755102029,2255086307697542.0,8848963521389590.0,-6593877213692048.0,-67311.71287635635,120000000000000.0,118666520574994.69,1333479425005.328,0.0
12000.0,3.0802572817677583e+18,1.210359092928728e+19,-9.02333171446869e+18,-67342.91891210534,0.002381778554895307,1832707272788311.0,7365230015322360.0,-5532522742534049.0,-67846.51691695927,1879080455546653.0,7383670714395906.0,-5504590258849253.0,-67342.90330552925,2199248727345973.2,8838276018386832.0,-6639027291040859.0,-67846.51691695927,2254896546655983.5,8860404857275087.0,-6605508310619104.0,-67342.90330552925,120000000000000.0,118666520574994.69,1333479425005.328,0.0
12200.0,3.0800085682268114e+18,1.2119215226496766e+19,-9.039204757903628e+18,-67373.94261008748,0.0023815862396034497,1832520062923658.2,7374797688094257.0,-5542277625170599.0,-67877.50390539259,1878928715141750.2,7393202156923806.0,-5514273441782056.0,-67373.92721144998,2199024075508390.0,8849757225713109.0,-6650733150204719.0,-67877.50390539259,2254714458170100.5,8871842588308569.0,-6617128130138468.0,-67373.92721144998,120000000000000.0,118666520574994.69,1333479425005.328,0.0
12400.0,3.079801487079312e+18,1.213486278316129e+19,-9.055059418638625e+18,-67404.62432898032,0.0023814261161491015,1832381841164659.8,7384398428910326.0,-5552016587745666.0,-67907.91911967224,1878802374954357.0,7402747786117278.0,-5523945411162921.0,-67404.60909633484,2198858209397592.0,8861278114692391.0,-6662419905294799.0,-67907.91911967224,2254562849945228.5,8883297343340733.0,-6628734493395504.0,-67404.60909633484,120000000000000.0,118666520574994.69,1333479425005.328,0.0
12600.0,3.0796322644935654e+18,1.2150534137072007e+19,-9.070900008124617e+18,-67434.99385027113,0.002381295266454136,1832267041064017.0,7394011802071984.0,-5561744761007967.0,-67938.01113352063,1878699136023488.2,7412307932837532.0,-5533608796814044.0,-67434.97871161258,2198720449276820.5,8872814162486381.0,-6674093713209560.0,-67938.01113352063,2254438963228186.0,8894769519405038.0,-6640330556176852.0,-67434.97871161258,120000000000000.0,118666520574994.69,1333479425005.328,0.0
12800.0,3.0794962046600095e+18,1.2166228643616702e+19,-9.086730596587074e+18,-67465.08549549653,0.002381190059530135,1832172398906753.2,7403638166634766.0,-5571465767728013.0,-67967.821349075,1878616122161236.2,7421882203744307.0,-5543266081583071.0,-67465.07051736853,2198606878688104.0,8884365799961720.0,-6685758921273616.0,-67967.821349075,2254339346593483.5,8906258644493167.0,-6651919297899684.0,-67465.07051736853,120000000000000.0,118666520574994.69,1333479425005.328,0.0
13000.0,3.079388724460298e+18,1.2181945888715823e+19,-9.102555333977319e+18,-67494.93274306886,0.0023811069515260524,1832095627220960.0,7413277611491724.0,-5581181984270764.0,-67997.37843026951,1878550549059197.8,7431470346186650.0,-5552919797127452.0,-67494.91785299689,2198514752665152.0,8895933133790069.0,-6697418381124917.0,-67997.37843026951,2254260658871037.5,8917764415423980.0,-6663503756552942.0,-67494.91785299689,120000000000000.0,118666520574994.69,1333479425005.328,0.0
13200.0,3.0793110074908913e+18,1.2197690217842137e+19,-9.118377401357097e+18,-67524.53587913209,0.002381046857646174,1832064068550850.2,7422958493365012.0,-5590894424814162.0,-68026.43931434209,1878503123479999.2,7441075007626664.0,-5562571884146665.0,-67524.52117723292,2198476882261020.5,8907550192038015.0,-6709073309776994.0,-68026.43931434209,2254203748175999.5,8929290009151998.0,-6675086260975998.0,-67524.52117723292,120000000000000.0,118666520574994.69,1333479425005.328,0.0
13400.0,3.079267607251667e+18,1.2213470221435316e+19,-9.134200811579057e+18,-67553.87807815694,0.0023810132988393586,1832061467550703.2,7432666268583087.0,-5600604801032384.0,-68055.15715580349,1878476640491891.5,7450701431232355.0,-5572224790740464.0,-67553.86346614851,2198473761060844.0,8919199522299706.0,-6720725761238862.0,-68055.15715580349,2254171968590270.0,8940841717478828.0,-6686669748888558.0,-67553.86346614851,120000000000000.0,118666520574994.69,1333479425005.328,0.0
13600.0,3.0792546520972447e+18,1.2229285696379107e+19,-9.1500292521222e+18,-67582.98803240084,0.00238100328139401,1832077426447112.5,7442394285959435.0,-5610316859512322.0,-68083.63773619795,1878468727752949.0,7460349493970801.0,-5581880766217852.0,-67582.97354008633,2198492911736535.2,8930873143151323.0,-6732380231414788.0,-68083.63773619795,2254162473303539.0,8952419392764963.0,-6698256919461424.0,-67582.97354008633,120000000000000.0,118666520574994.69,1333479425005.328,0.0
13800.0,3.0792672210107684e+18,1.2245136109986447e+19,-9.16586710201294e+18,-67611.90111059509,0.002381013000182394,1832109224839419.0,7452142561693865.0,-5620033336854446.0,-68111.91428596499,1878476388884091.5,7470018870835761.0,-5591542481951670.0,-67611.88670037163,2198531069807303.0,8942571074032639.0,-6744040004225336.0,-68111.91428596499,2254171666660910.0,8964022645002914.0,-6709850978342004.0,-67611.88670037163,120000000000000.0,118666520574994.69,1333479425005.328,0.0
14000.0,3.0793015005418957e+18,1.2261021043404626e+19,-9.181717760515463e+18,-67640.6447773974,0.002381039506491654,1832154349593920.8,7461911032008082.0,-5629756682414161.0,-68140.01715910967,1878497294705702.2,7479709306284556.0,-5601212011578854.0,-67640.6304453218,2198585219512705.0,8954293238409698.0,-6755708018896993.0,-68140.01715910967,2254196753646843.0,8975651167541469.0,-6721454413894626.0,-67640.6304453218,120000000000000.0,118666520574994.69,1333479425005.328,0.0
14200.0,3.079353018215944e+18,1.2276939169733194e+19,-9.197584373415062e+18,-67669.2494560161,0.0023810793420248654,1832204410744958.0,7471693656683970.0,-5639489245939012.0,-68168.02909463672,1878528717460168.0,7489419991556853.0,-5610891274096685.0,-67669.23519276877,2198645292893949.8,8966032388020764.0,-6767387095126814.0,-68168.02909463672,2254234460952202.0,8987303989868225.0,-6733069528916023.0,-67669.23519276877,120000000000000.0,118666520574994.69,1333479425005.328,0.0
14400.0,3.0794175485657103e+18,1.2292888334125412e+19,-9.213469006674237e+18,-67697.74210207902,0.002381129239481199,1832260941516479.8,7481493399789324.0,-5649232458272844.0,-68195.94068760499,1878568081733302.2,7499149611535479.0,-5620581529802177.0,-67697.727869497,2198713129819776.0,8977792079747190.0,-6779078949927414.0,-68195.94068760499,2254281698079963.0,8998979533842577.0,-6744697835762614.0,-67697.727869497,120000000000000.0,118666520574994.69,1333479425005.328,0.0
14600.0,3.0794926382611866e+18,1.2308868275745163e+19,-9.229373862138474e+18,-67726.14026833943,0.0023811873018474293,1832323918172605.8,7491311568202563.0,-5658987650029957.0,-68223.7562196236,1878613884992177.2,7508898006903188.0,-5630284121911011.0,-67726.12609779561,2198788701807127.0,8989573881843077.0,-6790785180035950.0,-68223.7562196236,2254336661990613.0,9010677608283828.0,-6756340946293215.0,-67726.12609779561,120000000000000.0,118666520574994.69,1333479425005.328,0.0
14800.0,3.0795776619932544e+18,1.2324878841714672e+19,-9.245299403032e+18,-67754.44828221951,0.0023812530456094505,1832392753082301.8,7501148078437875.0,-5668755325355573.0,-68251.48259235559,1878665751418307.5,7518665084397087.0,-5639999332978780.0,-67754.43413814575,2198871303698762.2,9001377694125450.0,-6802506390426688.0,-68251.48259235559,2254398901701969.5,9022398101276506.0,-6767999199574536.0,-67754.43413814575,120000000000000.0,118666520574994.69,1333479425005.328,0.0
15000.0,3.0796702170173896e+18,1.2340919887520608e+19,-9.261247897119805e+18,-67782.68341869875,0.002381324612868763,1832466386960503.2,7511002867880718.0,-5678536480920215.0,-68279.13232235757,1878722209369913.8,7528450755854834.0,-5649728546484920.0,-67782.6693350687,2198959664352604.0,9013203441456862.0,-6814243777104258.0,-68279.13232235757,2254466651243897.0,9034140907025804.0,-6779674255781907.0,-67782.6693350687,120000000000000.0,118666520574994.69,1333479425005.328,0.0
15200.0,3.079765629355789e+18,1.2356987470856776e+19,-9.27722006639979e+18,-67810.87226716938,0.002381398389518141,1832519656604360.8,7520852650904588.0,-5688332994300227.0,-68306.9361167467,1878780416430236.2,7538252619114409.0,-5659472202684173.0,-67810.85818105015,2199023587925233.0,9025023181085504.0,-6825999593160271.0,-68306.9361167467,2254536499716283.5,9045903142937290.0,-6791366643221006.0,-67810.85818105015,120000000000000.0,118666520574994.69,1333479425005.328,0.0
15400.0,3.079856665584359e+18,1.2373074244497605e+19,-9.293215802074569e+18,-67839.05373360073,0.0023814687823837666,1832563934119388.2,7530709304769225.0,-5698145370649837.0,-68334.79319681016,1878835954748873.5,7548066189877945.0,-5669230235129072.0,-67839.0396368212,2199076720943266.0,9036851165723070.0,-6837774444779804.0,-68334.79319681016,2254603145698648.5,9057679427853536.0,-6803076282154888.0,-67839.0396368212,120000000000000.0,118666520574994.69,1333479425005.328,0.0
15600.0,3.079943620730207e+18,1.238918011747572e+19,-9.30923472328223e+18,-67867.22547107459,0.002381536019592439,1832605591615551.2,7540578213827724.0,-5707972622212173.0,-68362.64352006173,1878889000341540.8,7557891411921512.0,-5679002411579971.0,-67867.21140000834,2199126709938661.8,9048693856593270.0,-6849567146654608.0,-68362.64352006173,2254666800409849.0,9069469694305814.0,-6814802893895965.0,-67867.21140000834,120000000000000.0,118666520574994.69,1333479425005.328,0.0
15800.0,3.080027289415719e+18,1.240530530621791e+19,-9.325276241896352e+18,-67895.38200132913,0.0023816007155780788,1832645534770491.8,7550459308731653.0,-5717813773961161.0,-68390.47610463067,1878940043962249.5,7567728417301170.0,-5688788373338920.0,-67895.3679216987,2199174641724590.2,9060551170477986.0,-6861376528753396.0,-68390.47610463067,2254728052754699.5,9081274100761404.0,-6826546048006704.0,-67895.3679216987,120000000000000.0,118666520574994.69,1333479425005.328,0.0
16000.0,3.080109680384642e+18,1.2421449965700743e+19,-9.341338513926687e+18,-67923.50920649036,0.0023816644235819715,1832684342149481.0,7560352595094754.0,-5727668252945273.0,-68418.28409142369,1878990305146882.0,7577577300570754.0,-5698586995423872.0,-67923.49515321346,2199221210579377.2,9072423114113704.0,-6873201903534327.0,-68418.28409142369,2254788366176258.5,9093092760684904.0,-6838304394508646.0,-67923.49515321346,120000000000000.0,118666520574994.69,1333479425005.328,0.0
16200.0,3.080186055339068e+18,1.243760957677409e+19,-9.357421753482414e+18,-67951.63292716104,0.0023817234797620054,1832692455742957.0,7570229778654602.0,-5737537322911645.0,-68446.3343826122,1879036899997493.0,7587435308295415.0,-5708398408297922.0,-67951.61886694825,2199230946891548.5,9084275734385522.0,-6885044787493974.0,-68446.3343826122,2254844279996991.5,9104922369954496.0,-6850078089957504.0,-67951.61886694825,120000000000000.0,118666520574994.69,1333479425005.328,0.0
16400.0,3.0802499480479007e+18,1.2453775442116987e+19,-9.373523725371675e+18,-67979.78388027663,0.002381772884168778,1832685195038660.8,7580105445923793.0,-5747420250885132.0,-68474.48776221112,1879075883770947.8,7597297132090759.0,-5718221248319811.0,-67979.7697731775,2199222234046393.0,9096126535108554.0,-6896904301062161.0,-68474.48776221112,2254891060525137.5,9116756558508912.0,-6861865497983774.0,-67979.7697731775,120000000000000.0,118666520574994.69,1333479425005.328,0.0
16600.0,3.0803022501273027e+18,1.246994768581567e+19,-9.389643676162208e+18,-68007.95587401421,0.0023818133262356904,1832671023346608.8,7589986246085174.0,-5757315222738565.0,-68502.66343907874,1879107790724547.2,7607162846772046.0,-5728055056047499.0,-68007.94179072938,2199205228015930.8,9107983495302210.0,-6908778267286279.0,-68502.66343907874,2254929348869457.0,9128595416126458.0,-6873666067257001.0,-68007.94179072938,120000000000000.0,118666520574994.69,1333479425005.328,0.0
16800.0,3.0803471423865933e+18,1.2486126784284375e+19,-9.405777887066366e+18,-68036.11972139613,0.0023818480387323027,1832652165219421.2,7599872181368961.0,-5767220016149540.0,-68530.83522722169,1879135180144471.0,7617032743009750.0,-5737897562865279.0,-68036.10562934239,2199182598263305.8,9119846617642752.0,-6920664019379446.0,-68530.83522722169,2254962216173365.0,9140439291611698.0,-6885477075438333.0,-68036.10562934239,120000000000000.0,118666520574994.69,1333479425005.328,0.0
17000.0,3.0803860172125245e+18,1.250231312097482e+19,-9.42192535894043e+18,-68064.26623903224,0.002381878098307935,1832629717293680.0,7609763336690779.0,-5777133619397099.0,-68558.99049961517,1879158895435354.2,7626907054744785.0,-5747748159309431.0,-68064.25217589762,2199155660752416.0,9131716004028936.0,-6932560343276520.0,-68558.99049961517,2254990674522425.0,9152288465693742.0,-6897297791171317.0,-68064.25217589762,120000000000000.0,118666520574994.69,1333479425005.328,0.0
17200.0,3.080434879856368e+18,1.2518520171082496e+19,-9.438083551585194e+18,-68092.30516821076,0.0023819158808652333,1832690335138767.2,7619739941528879.0,-5787049606390112.0,-68586.3425772194,1879188696309624.8,7636793992720825.0,-5757605296411200.0,-68092.29119193266,2199228402166520.8,9143687929834654.0,-6944459527668133.0,-68586.3425772194,2255026435571550.0,9164152791264990.0,-6909126355693440.0,-68092.29119193266,120000000000000.0,118666520574994.69,1333479425005.328,0.0
17400.0,3.0805200243094226e+18,1.2534773134364635e+19,-9.45425137502832e+18,-68120.0941113224,0.0023819817179735665,1832794196553414.5,7629760909364397.0,-5796966712810982.0,-68613.24304304968,1879240628053702.8,7646708937377950.0,-5767468309324247.0,-68120.08024432742,2199353035864097.8,9155713091237276.0,-6956360055373178.0,-68613.24304304968,2255088753664443.5,9176050724853540.0,-6920961971189096.0,-68120.08024432742,120000000000000.0,118666520574994.69,1333479425005.328,0.0
17600.0,3.0806370088120177e+18,1.2551072194491351e+19,-9.470433459418247e+18,-68147.66558080469,0.002382072175086089,1832917603148653.5,7639807648352574.0,-5806890045203920.0,-68639.91729222315,1879311980954498.5,7656652003272851.0,-5777340022318352.0,-68147.65185335353,2199501123778384.2,9167769178023090.0,-6968268054244706.0,-68639.91729222315,2255174377145398.5,9187982403927422.0,-6932808026782024.0,-68147.65185335353,120000000000000.0,118666520574994.69,1333479425005.328,0.0
17800.0,3.0807810607209866e+18,1.2567416497871948e+19,-9.486633709314566e+18,-68175.05233026696,0.0023821835618035576,1833057784411674.0,7649880373530614.0,-5816822589118940.0,-68666.39877489275,1879399852331931.8,7666622669582235.0,-5787222817250303.0,-68175.03866981508,2199669341294009.0,9179856448236740.0,-6980187106942731.0,-68666.39877489275,2255279822798318.0,9199947203498680.0,-6944667380700362.0,-68175.03866981508,120000000000000.0,118666520574994.69,1333479425005.328,0.0
18000.0,3.080948162537806e+18,1.2583805418791127e+19,-9.502855531161543e+18,-68202.28221532062,0.0023823127716348725,1833211691106363.8,7659979048433291.0,-5826767357326927.0,-68692.72330524586,1879501782486214.5,7676620554548360.0,-5797118772062146.0,-68202.26865225262,2199854029327636.8,9191974858119950.0,-6992120828792313.0,-68692.72330524586,2255402138983457.5,9211944665458030.0,-6956542526474572.0,-68202.26865225262,120000000000000.0,118666520574994.69,1333479425005.328,0.0
