M1.H_b.TA Time [a],M1.H_b.TA TA [mol],M1.H_b.TA C^{12}$S [mol],M1.H_b.TA C^{13}$S [mol],M1.H_b.TA $\delta^{13}$C [VPDB],M1.H_b.TA TA [mol/l],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [mol/a],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [C^{12}$S],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [C^{13}$S],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA $\delta^{13}$C [VPDB],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [mol/a],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [C^{12}$S],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [C^{13}$S],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA $\delta^{13}$C [VPDB]
123200.0,4.0611213660043416e+16,3.3914702087228826e+17,-2.9853580721224486e+17,-79334.00151476555,0.0023431846544961273,1794405666381144.8,1.5467154745071844e+16,-1.36727490786907e+16,-79666.0425451173,1848632125229167.8,1.5438042732721048e+16,-1.358941060749188e+16,-79333.99427339026,2218358550275001.5,1.852565127926526e+16,-1.6307292728990258e+16,-79333.99427339026,2272579756295878.5,1.849880007111051e+16,-1.6226220314814634e+16,-79057.68340251072
123400.0,4.061014726239991e+16,3.395994765406117e+17,-2.989893292782118e+17,-79348.47836006874,0.002343123125515123,1794351322369047.2,1.5487871548714218e+16,-1.369352022634517e+16,-79680.16445838868,1848583583266241.5,1.5458638608898916e+16,-1.3610055025632674e+16,-79348.4711246472,2218300299919490.0,1.85503663306787e+16,-1.633206603075921e+16,-79348.4711246472,2272527151719117.5,1.8523397142706348e+16,-1.625086999098723e+16,-79072.45324696734
123600.0,4.060904895015705e+16,3.400525223811105e+17,-2.994434734309535e+17,-79362.94347686587,0.0023430597551264694,1794295556025958.8,1.5508615725264826e+16,-1.3714320169238868e+16,-79694.27497664429,1848533588546208.5,1.5479261349823172e+16,-1.3630727761276964e+16,-79362.93624737306,2218240306255450.2,1.857511361978781e+16,-1.6356873313532358e+16,-79362.93624737306,2272472772738816.0,1.8548025950724304e+16,-1.6275553177985488e+16,-79087.2110865477
123800.0,4.06079217193301e+16,3.40506159922659e+17,-2.998982382033289e+17,-79377.39610141057,0.002342994716194171,1794238491579198.5,1.5529387301030594e+16,-1.3735148809451396e+16,-79708.37337647358,1848482277362721.2,1.5499911025082814e+16,-1.3651428747720092e+16,-79377.38887830907,2218178732835265.5,1.8599893230099376e+16,-1.638171449726411e+16,-79377.38887830907,2272416813795307.0,1.8572686623201844e+16,-1.6300269809406536e+16,-79101.95603729768
124000.0,4.0606767548892e+16,3.409603909180603e+17,-3.0035362336916826e+17,-79391.83574629617,0.0023429281229009526,1794180221429773.2,1.5550186333641628e+16,-1.3756006112211854e+16,-79722.4591411786,1848429739844711.0,1.552058771446073e+16,-1.367215797461602e+16,-79391.82852978143,2218115687813653.5,1.862470525735288e+16,-1.6406589569539226e+16,-79391.82852978143,2272359370750774.0,1.8597379279167236e+16,-1.6325019908416462e+16,-79116.68768530771
124200.0,4.060549224371432e+16,3.4141513256693434e+17,-3.0080964032322003e+17,-79406.28437325596,0.002342854540378964,1794111028896683.5,1.557100433556067e+16,-1.3776893306663986e+16,-79736.5821897659,1848371691217414.2,1.5541287651392542e+16,-1.3692915960175128e+16,-79406.27714802288,2218046029460897.2,1.8649545181671052e+16,-1.6431499152210154e+16,-79406.27714802288,2272300072564212.5,1.8622103564230544e+16,-1.6349803491666332e+16,-79131.40757434983
124400.0,4.0604142481679576e+16,3.4187043772721965e+17,-3.012662952455401e+17,-79420.73136545204,0.0023427766618473464,1794037686408900.5,1.559184833489755e+16,-1.379781064848865e+16,-79750.70828331643,1848310250891642.8,1.5562013237259054e+16,-1.3713702986367412e+16,-79420.72414378544,2217972301069971.2,1.8674415884710864e+16,-1.6456443583640892e+16,-79420.72414378544,2272237990852774.0,1.8646858771329948e+16,-1.6374620780477174e+16,-79146.11969528797
124600.0,4.0602743362487864e+16,3.4232632701895936e+17,-3.017235836564715e+17,-79435.1707689976,0.002342695935507886,1793962147577418.8,1.561271972777541e+16,-1.3818757580197992e+16,-79764.82711815018,1848246563742154.2,1.5582765412895744e+16,-1.373451884915359e+16,-79435.16355132159,2217895876490585.2,1.8699318495474892e+16,-1.6481422618984306e+16,-79435.16355132159,2272173178772562.0,1.8671645089525988e+16,-1.6399471910753426e+16,-79160.8238625393
124800.0,4.060129791124223e+16,3.4278280241479034e+17,-3.021815045035481e+17,-79449.60181566139,0.0023426125359028915,1793884542487061.0,1.5633618517112968e+16,-1.3839733974625908e+16,-79778.93791055486,1848180767477983.0,1.5603544268074496e+16,-1.3755363500596512e+16,-79449.5946023503,2217816920973579.8,1.8724253121689396e+16,-1.6506436200715816e+16,-79449.5946023503,2272105807963257.0,1.8696462718457772e+16,-1.6424356910494516e+16,-79175.51933285243
125000.0,4.05998095532782e+16,3.4323986656162125e+17,-3.0264005700834304e+17,-79464.02365796149,0.0023425266606672754,1793805020004115.0,1.5654544786078604e+16,-1.3860739766074488e+16,-79793.03982658216,1848113017984033.2,1.5624349923276524e+16,-1.377623690529249e+16,-79464.01644959507,2217735621580840.0,1.874921990793183e+16,-1.6531484286350992e+16,-79464.01644959507,2272036080673550.5,1.8721311841478612e+16,-1.6449275760805062e+16,-79190.20521108551
125200.0,4.059829997700226e+16,3.4369754149550125e+17,-3.03099241518499e+17,-79478.4313168993,0.0023424395611781,1793725808332493.5,1.5675500585851462e+16,-1.3881774777518968e+16,-79807.1215105306,1848044302009704.5,1.5645183381007666e+16,-1.3797139078997962e+16,-79478.42411657472,2217653162411645.8,1.87742200572092e+16,-1.6556566894797554e+16,-79478.42411657472,2271964052030355.0,1.8746192740412556e+16,-1.64742286883822e+16,-79204.8813625809
125400.0,4.059676441098979e+16,3.441558186199658e+17,-3.03559054208976e+17,-79492.825743916,0.0023423509621338435,1793645615083910.2,1.56964844631353e+16,-1.390283884805139e+16,-79821.18934954479,1847974403317184.0,1.566604425103308e+16,-1.3818069847715896e+16,-79492.8185499976,2217569283980621.0,1.8799253101239696e+16,-1.6581683817259076e+16,-79492.8185499976,2271890328117685.0,1.8771105773180532e+16,-1.6499215445062848e+16,-79219.54508335487
125600.0,4.059525452441657e+16,3.4461469468434144e+17,-3.0401944015992486e+17,-79507.19347488269,0.0023422638447411445,1793566371089314.0,1.5717496022885022e+16,-1.3923929651795708e+16,-79835.23213637093,1847905670938433.8,1.5686932385032126e+16,-1.3839026714093692e+16,-79507.18630229622,2217486805126120.8,1.8824318862038556e+16,-1.6606832056912436e+16,-79507.18630229622,2271818796499410.5,1.879605108522025e+16,-1.6524232288720838e+16,-79234.17804020275
125800.0,4.059378074525229e+16,3.4507416550099194e+17,-3.0448038475573965e+17,-79521.531725207,0.0023421788106727033,1793489014770584.2,1.5738534811903892e+16,-1.3945045797133308e+16,-79849.24429913248,1847838584721004.5,1.5707847592229852e+16,-1.3860009007508848e+16,-79521.52455945939,2217406301665205.5,1.884941711067582e+16,-1.6632010809010614e+16,-79521.52455945939,2271748440001833.5,1.8821028743585964e+16,-1.654928030358413e+16,-79248.78509668264
126000.0,4.05923030897295e+16,3.455342372941145e+17,-3.04941934204385e+17,-79535.8510243348,0.0023420935529462387,1793411322957535.0,1.5759601375155592e+16,-1.3966190052198056e+16,-79863.23879166489,1847771319715982.2,1.5728790155968026e+16,-1.3881018836252044e+16,-79535.8438786083,2217325583659178.8,1.887454818716163e+16,-1.6657222603502454e+16,-79535.8438786083,2271678538587680.0,1.884603882341315e+16,-1.6574360284825472e+16,-79263.36975460393
126200.0,4.059086670890381e+16,3.4599488368960045e+17,-3.0540401698069664e+17,-79550.1389645563,0.002342010676686077,1793334197554538.8,1.5780692946970208e+16,-1.398735874941567e+16,-79877.20875248793,1847705936427939.5,1.5749758876480694e+16,-1.3902052940052754e+16,-79550.13182301343,2217247123713527.5,1.8899710651776836e+16,-1.6682463528063308e+16,-79550.13182301343,2271611577206086.0,1.887108127738843e+16,-1.6599469700182346e+16,-79277.92025134654
126400.0,4.05894012148076e+16,3.464561233713089e+17,-3.058667221565013e+17,-79564.41424184553,0.002341926120649258,1793255508231270.0,1.5801811885991324e+16,-1.4008556377760054e+16,-79891.16771817794,1847639225588026.2,1.5770754602787404e+16,-1.3923115377199378e+16,-79564.40711704426,2217167070705631.5,1.8924905523344884e+16,-1.6707738452639252e+16,-79564.40711704426,2271543766350165.0,1.889615593856826e+16,-1.6624612172218096e+16,-79292.4544313364
126600.0,4.058800808842634e+16,3.469179591523789e+17,-3.063299510639525e+17,-79578.65088636146,0.002341845740082805,1793180099217268.2,1.5822958180437854e+16,-1.4029778081220586e+16,-79905.08840831682,1847575810149631.8,1.5791777463819096e+16,-1.3944201653669464e+16,-79578.64377156533,2217090972179558.2,1.8950132956582916e+16,-1.6733041984403358e+16,-79578.64377156533,2271479660146700.0,1.8921262909880816e+16,-1.6649783249734116e+16,-79306.95089296062
126800.0,4.0586596009389e+16,3.473803944303927e+17,-3.067937984210037e+17,-79592.87247457822,0.0023417642659865384,1793103882431164.8,1.5844132174949354e+16,-1.405102829251819e+16,-79918.99408423514,1847511531049337.5,1.5812827613913218e+16,-1.396531608286388e+16,-79592.86537491599,2217013837259205.2,1.8975393136695864e+16,-1.6758379299436658e+16,-79592.86537491599,2271414666510925.0,1.8946402256833924e+16,-1.6674987590323e+16,-79321.43133288524
127000.0,4.058514999067886e+16,3.4784343356717574e+17,-3.072582835764969e+17,-79607.08295740008,0.0023416808336399935,1793026380578907.0,1.5865334171743982e+16,-1.4072307791165076e+16,-79932.8876019785,1847445710321460.0,1.5833905251688286e+16,-1.3986459541366826e+16,-79607.07585415877,2216934852385752.0,1.9000686302025944e+16,-1.6783751449640192e+16,-79607.07585415877,2271346838246612.0,1.8971574099397412e+16,-1.67002272611508e+16,-79335.90494303382
127200.0,4.058271023115269e+16,3.483062039793664e+17,-3.077234937482137e+17,-79621.5015523657,0.0023415400644640153,1792846955490515.8,1.5886475770520094e+16,-1.4093628815029578e+16,-79947.27678808464,1847334681582074.8,1.5854970683255726e+16,-1.4007636001673652e+16,-79621.49430958055,2216801617898490.0,1.902596481990687e+16,-1.6809163202008382e+16,-79621.49430958055,2271275476787574.0,1.8996773730699868e+16,-1.6725498253912294e+16,-79350.37232809175
127400.0,4.057979935330904e+16,3.487692326303132e+17,-3.0818943327700416e+17,-79636.00975886987,0.002341372112716711,1792637996684002.2,1.5907628739840836e+16,-1.4114990743156834e+16,-79961.80011222941,1847202182515914.0,1.5876047847166618e+16,-1.4028845664650704e+16,-79636.0025017412,2216642619019096.8,1.905125741659994e+16,-1.6834614797580844e+16,-79636.0025017412,2271191886389261.5,1.902199279954884e+16,-1.6750800913159578e+16,-79364.8694507836
127600.0,4.05766596834583e+16,3.492327120869587e+17,-3.086560524035004e+17,-79650.55114085342,0.002341190960134668,1792419125980984.8,1.5928806494325272e+16,-1.4136387368344288e+16,-79976.35581998539,1847059270639620.5,1.5897145531946626e+16,-1.4050086261307006e+16,-79650.54385913383,2216471124767544.8,1.907657463833595e+16,-1.6860103513568408e+16,-79650.54385913383,2271094891880745.0,1.9047232210133344e+16,-1.67761373182526e+16,-79379.40212716277
127800.0,4.057331978950663e+16,3.4969664660035046e+17,-3.0912332681084384e+17,-79665.11836577729,0.002340998255028125,1792191111114003.8,1.5950008462511232e+16,-1.4157817351397228e+16,-79990.93907282714,1846907239887288.5,1.5918263930947426e+16,-1.4071356691060138e+16,-79665.11108540068,2216288687864746.5,1.910191671713691e+16,-1.6885628029272166e+16,-79665.11108540068,2270987996558861.5,1.9072492993783944e+16,-1.6801504997225082e+16,-79393.95444469189
128000.0,4.056988109880487e+16,3.501610360536891e+17,-3.095911549548842e+17,-79679.68549388094,0.0023407998495494956,1791958935609356.8,1.597123382640452e+16,-1.4179274890795164e+16,-80005.52141563228,1846750714145996.5,1.5939403038810618e+16,-1.4092652324664622e+16,-79679.6782021674,2216100856975195.8,1.912728364657274e+16,-1.6911182789597544e+16,-79679.6782021674,2270874875846719.0,1.909777596586912e+16,-1.68269010900224e+16,-79408.5095532264
128200.0,4.05670946118217e+16,3.5062656161648365e+17,-3.1005946700466195e+17,-79694.08186456592,0.002340639074902533,1791799418539715.8,1.5992550746782688e+16,-1.4200751328242972e+16,-80019.71782288558,1846623848145733.8,1.596059384249838e+16,-1.4113969994352646e+16,-79694.07470865009,2215948617774880.8,1.915271261099806e+16,-1.693676399322318e+16,-79694.07470865009,2270760659016258.0,1.9123085538435736e+16,-1.6852324879419478e+16,-79423.04599244228
128400.0,4.056464220926415e+16,3.510928216079744e+17,-3.105281793987103e+17,-79708.37688646975,0.002340497576249289,1791661704866407.8,1.6013903799801244e+16,-1.4222242094934836e+16,-80033.7777368789,1846512211381198.2,1.598181809470232e+16,-1.4135305883321122e+16,-79708.36975656704,2215814653657438.0,1.9178181713642788e+16,-1.696236705998535e+16,-79708.36975656704,2270653390663240.5,1.9148428798134336e+16,-1.6877775407471096e+16,-79437.53026088371
128600.0,4.056233713256323e+16,3.515596800278693e+17,-3.109973428953061e+17,-79722.61417536593,0.002340364577999145,1791530641604724.8,1.603528321460851e+16,-1.4243752573003786e+16,-80047.77964326767,1846407281232151.5,1.6003069587213108e+16,-1.4156662305980956e+16,-79722.60706950516,2215688737478581.8,1.920368350465573e+16,-1.6987994767177146e+16,-79722.60706950516,2270554158907401.5,1.917380568983522e+16,-1.6903251530927818e+16,-79451.95742426494
128800.0,4.0560159788993064e+16,3.5202714702552134e+17,-3.1146698723652826e+17,-79736.79913687073,0.0023402389496915573,1791405398570963.0,1.6056690120224684e+16,-1.426528472165372e+16,-80061.72900399366,1846308165619031.5,1.6024348782188538e+16,-1.4178040616569506e+16,-79736.79205438185,2215569798742838.0,1.922921853862625e+16,-1.701364873988341e+16,-79736.79205438185,2270461878374170.5,1.919921606680602e+16,-1.692875418843185e+16,-79466.33258407936
129000.0,4.055809754984607e+16,3.5249522690291405e+17,-3.1193712935306797e+17,-79750.93521887594,0.002340119962675715,1791285430616955.8,1.6078124961549508e+16,-1.4286839530932552e+16,-80075.62924905003,1846214289700497.5,1.6045655875512602e+16,-1.4199441585812104e+16,-79750.92815901688,2215457147640597.0,1.9254787050615124e+16,-1.7039329902974528e+16,-79750.92815901688,2270375825072662.0,1.9224659902636492e+16,-1.695428407756383e+16,-79480.65920807324
129200.0,4.055599682878525e+16,3.529637954492866e+17,-3.124077986205014e+17,-79765.05766649033,0.0023399987553315,1791155555187900.5,1.6099575153915322e+16,-1.4308419598727422e+16,-80089.55668446193,1846118665809865.8,1.6066985216883176e+16,-1.422086655107331e+16,-79765.05061091253,2215342398971839.0,1.9280382260259812e+16,-1.7065039861287972e+16,-79765.05061091253,2270295013463870.0,1.9250136516265468e+16,-1.6979841502801598e+16,-79494.94161430297
129400.0,4.055392599167526e+16,3.534329321834721e+17,-3.1287900619179686e+17,-79779.15155903064,0.0023398792722306326,1791025813302220.5,1.6121051362889736e+16,-1.4330025549587516e+16,-80103.46227519882,1846024398539874.2,1.6088340418976376e+16,-1.4242316020436502e+16,-79779.14452611248,2215229278247849.2,1.9306008502771652e+16,-1.7090779224523802e+16,-79779.14452611248,2270217866560676.0,1.927564473660949e+16,-1.7005426870048812e+16,-79509.1865177876
129600.0,4.055191227270123e+16,3.5390266649467546e+17,-3.133507542219742e+17,-79793.21094082059,0.0023397630847303546,1790898873897021.2,1.6142555620156972e+16,-1.435165674625995e+16,-80117.33257056568,1845932733813311.5,1.6109722822911918e+16,-1.4263790089098606e+16,-79793.20391663321,2215119280575973.8,1.93316673874943e+16,-1.7116548106918326e+16,-79793.20391663321,2270143090864169.0,1.9301184753932144e+16,-1.7031041663067976e+16,-79523.40006401988
129800.0,4.054994577265767e+16,3.5437300037468326e+17,-3.138230546020256e+17,-79807.23842109344,0.0023396496216665885,1790774197590087.5,1.6164087937506386e+16,-1.4373313739916298e+16,-80131.17061594414,1845843217245585.0,1.6131132519249594e+16,-1.4285289302004008e+16,-79807.23141249767,2215011860694702.0,1.935735902309951e+16,-1.714234716240481e+16,-79807.23141249767,2270071054402490.0,1.9326756779154372e+16,-1.7056685724751882e+16,-79537.58077465916
130000.0,4.054805276515149e+16,3.5484393669738176e+17,-3.142958839322303e+17,-79821.22754888391,0.0023395403989731603,1790652726621982.8,1.61856483904665e+16,-1.4394995663844518e+16,-80144.97133349208,1845757043994917.5,1.615256963889899e+16,-1.4306812594904072e+16,-79821.22056729769,2214908452793901.2,1.938308356667879e+16,-1.716817511388489e+16,-79821.22056729769,2270003624996413.5,1.935236100505316e+16,-1.7082357380056746e+16,-79551.72016059508
130200.0,4.05455472612663e+16,3.553149021927469e+17,-3.147693549314806e+17,-79835.33383024039,0.0023393958364810196,1790466537662248.0,1.6207178869932058e+16,-1.441671233226981e+16,-80159.07250328246,1845643013986945.0,1.6174008103530986e+16,-1.432836508954404e+16,-79835.32675311137,2214771616784334.2,1.9408809724237188e+16,-1.7194038107452854e+16,-79835.32675311137,2269934307238660.5,1.9377994420930096e+16,-1.7108060113691436e+16,-79565.84657334123
130400.0,4.054277253940819e+16,3.5578625256261574e+17,-3.1524348002320755e+17,-79849.48107298362,0.002339235740657909,1790262558370676.8,1.6228727309507312e+16,-1.4438464751136636e+16,-80173.24467482137,1845516710131748.8,1.6195464072740514e+16,-1.4349947362608766e+16,-79849.4739954973,2214620052158098.5,1.9434556887288616e+16,-1.7219936835130518e+16,-79849.4739954973,2269859947161834.0,1.940365168230537e+16,-1.7133791735143534e+16,-79579.97158161037
130600.0,4.053989928570566e+16,3.562581155556373e+17,-3.1571821626993165e+17,-79863.63006398376,0.0023390699597472327,1790054401949263.8,1.625030247138879e+16,-1.4460248069439526e+16,-80187.41825546467,1845385919729043.0,1.621694337669955e+16,-1.4371557456970508e+16,-79863.62299361936,2214463103674851.8,1.946033205203946e+16,-1.7245868948364608e+16,-79863.62299361936,2269780191375850.0,1.9429333553052464e+16,-1.7159553361676614e+16,-79594.09718363041
130800.0,4.053696766407218e+16,3.567304923874472e+17,-3.16193524723375e+17,-79877.77075045998,0.00233890081112533,1789843829155056.8,1.6271903701996372e+16,-1.4482059872841316e+16,-80201.58314712693,1845252473375930.8,1.6238446070632654e+16,-1.4393193597256724e+16,-79877.76368184271,2214302968051117.0,1.9486135284759184e+16,-1.7271832316708068e+16,-79877.76368184271,2269696795408894.0,1.9455040832735036e+16,-1.7185344037326142e+16,-79608.21570278154
131000.0,4.0534009231683384e+16,3.572033892107436e+17,-3.166693799790602e+17,-79891.89541642848,0.0023387301155772286,1789632117059219.0,1.6293530966496604e+16,-1.4503898849437384e+16,-80215.73232052018,1845117804768476.0,1.625997243454813e+16,-1.4414854629779654e+16,-79891.8883594522,2214141365722171.2,1.9511966921457756e+16,-1.7297825555735584e+16,-79891.8883594522,2269612250130458.0,1.948077418625027e+16,-1.7211161936119814e+16,-79622.31607253243
131200.0,4.053218593648717e+16,3.5767780855975846e+17,-3.171456226232713e+17,-79905.74323630036,0.002338624915142685,1789536550399980.8,1.6315284982704132e+16,-1.4525748432304152e+16,-80229.28630448975,1845034771716173.2,1.628156807443555e+16,-1.4436533302719376e+16,-79905.73637000682,2214041726059408.0,1.953788168932266e+16,-1.7323839963263252e+16,-79905.73637000682,2269533101298863.5,1.9506539733114036e+16,-1.7237006631815172e+16,-79636.37172463423
131400.0,4.053097340489292e+16,3.581531479172571e+17,-3.1762217451236416e+17,-79919.42848243604,0.002338554954529133,1789478221938706.8,1.633708326038976e+16,-1.4547605038451054e+16,-80242.6277591065,1844979569641771.2,1.6303205619027612e+16,-1.445822604938584e+16,-79919.42166457033,2213975483570125.5,1.9563846742833136e+16,-1.734987125926301e+16,-79919.42166457033,2269471599411712.5,1.953234756307635e+16,-1.726287596366464e+16,-79650.33226134822
131600.0,4.053005767784739e+16,3.5862919937709254e+17,-3.180991416992452e+17,-79933.02377125998,0.0023385021189360196,1789433301122594.0,1.6358911162388102e+16,-1.4569477861265508e+16,-80255.87835061188,1844937879424659.5,1.6324875578286618e+16,-1.4479937698861958e+16,-79933.01699464783,2213925455309591.5,1.958985069394394e+16,-1.7375925238634348e+16,-79933.01699464783,2269426142753932.5,1.9558197169016428e+16,-1.7288771026262496e+16,-79664.20500316913
