M1.L_b.TA Time [a],M1.L_b.TA TA [mol],M1.L_b.TA C^{12}$S [mol],M1.L_b.TA C^{13}$S [mol],M1.L_b.TA $\delta^{13}$C [VPDB],M1.L_b.TA TA [mol/l],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [mol/a],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{12}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{13}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA $\delta^{13}$C [VPDB],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA [mol/a],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA [C^{12}$S],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA [C^{13}$S],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA $\delta^{13}$C [VPDB],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA [mol/a],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA [C^{12}$S],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA [C^{13}$S],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA $\delta^{13}$C [VPDB],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA [mol/a],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA [C^{12}$S],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA [C^{13}$S],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA $\delta^{13}$C [VPDB]
113600.0,6.440358829437151e+16,5.201328870096777e+17,-4.557292987153062e+17,-78971.25515163089,0.0022763823937716004,1795929155686618.8,1.4504179054462406e+16,-1.2708249898775788e+16,-78971.24759935764,1895547802507876.2,1.446343042479087e+16,-1.2567882622282994e+16,-78327.2651906365,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14234923775837.469,114963267129785.39,-100728343353947.92,-78971.24759935764,5906735059102.038,47703631656746.69,-41796896597644.65,-78971.24759935764,228956001278.00085,226482235830.5788,2473765447.422058,-28.0
113800.0,6.440145472854928e+16,5.2082898315186464e+17,-4.564275284233153e+17,-78986.3466110822,0.0022763069816431414,1795869659983272.2,1.452359006177273e+16,-1.2727720401789458e+16,-78986.3390697782,1895502107896821.8,1.4482634366196044e+16,-1.2587132258299222e+16,-78343.01091460111,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14235172205676.611,115122945824428.02,-100887773618751.4,-78986.3390697782,5906786601451.734,47769472970914.71,-41862686369462.98,-78986.3390697782,214875994237.99744,212554356861.99783,2321637375.9996033,-28.0
114000.0,6.4399295376819736e+16,5.215259944599e+17,-4.571266990830803e+17,-79001.4214672628,0.002276230658096748,1795809445730345.2,1.4543026588764786e+16,-1.274721714303444e+16,-79001.41393367668,1895455479595517.0,1.4501863264586474e+16,-1.2606407784990956e+16,-78358.74068288942,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14235447831053.756,115283109130652.94,-101047661299599.19,-79001.41393367668,5906843785600.284,47835468531422.37,-41928624745822.086,-79001.41393367668,200797377998.6886,198627853667.14258,2169524331.5460205,-28.0
114200.0,6.439725224968194e+16,5.222240585563811e+17,-4.578268063066992e+17,-79016.45839985936,0.0022761584425763414,1795752469286535.5,1.4562492471143614e+16,-1.2766740001857078e+16,-79016.45089174871,1895408342516410.5,1.452111736277324e+16,-1.262570902025683e+16,-78374.45208542775,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14235729453748.076,115443362343702.34,-101207632889954.27,-79016.45089174871,5906902213443.731,47901490033997.78,-41994587820554.05,-79016.45089174871,191597373398.68637,189527250931.99026,2070122466.696106,-28.0
114400.0,6.4395280409436136e+16,5.2292306629345184e+17,-4.585277858840157e+17,-79031.46282998027,0.002276088746732713,1795697484236213.8,1.4581984669535996e+16,-1.2786287185299782e+16,-79031.4553273847,1895361950602398.0,1.4540397024489996e+16,-1.2645035073887598e+16,-78390.137677186,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14235997856535.643,115603604906673.06,-101367607050137.42,-79031.4553273847,5906957898034.824,47967528088048.375,-42060570190013.55,-79031.4553273847,182397368798.68414,180426648196.83795,1970720601.8461914,-28.0
114600.0,6.439323848131142e+16,5.236230163650501e+17,-4.592297778837387e+17,-79046.45880612837,0.002276016573592123,1795640544095230.0,1.46015031452593e+16,-1.280586260116407e+16,-79046.45131290598,1895313809681276.5,1.455970230874842e+16,-1.2664388499067144e+16,-78405.81282220548,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14236289223718.691,115764384225178.92,-101528095001460.23,-79046.45131290598,5907018346374.806,48033748874363.72,-42126730527988.914,-79046.45131290598,173197364198.68192,171326045461.6856,1871318736.9963074,-28.0
114800.0,6.439123951490466e+16,5.2432390449979206e+17,-4.599326649848874e+17,-79061.42700509216,0.002275945918958513,1795584799451190.2,1.462104777962707e+16,-1.282546298017588e+16,-79061.41953672229,1895267745079770.2,1.457903328965765e+16,-1.268376554457788e+16,-78421.45418782828,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14236597737178.371,115925449913719.81,-101688852176541.44,-79061.41953672229,5907082351283.834,48100058166403.805,-42192975815119.97,-79061.41953672229,163997359598.6797,162225442726.5333,1771916872.1463928,-28.0
115000.0,6.438937290110462e+16,5.2502570861388365e+17,-4.60636335712779e+17,-79076.35184736318,0.0022758799424049876,1795532747800796.2,1.4640617956557714e+16,-1.2845085208756918e+16,-79076.34438998233,1895224567858547.5,1.4598389984294928e+16,-1.270316541643638e+16,-78437.05686021257,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14236891581840.36,116086376477374.16,-101849484895533.8,-79076.34438998233,5907143312325.664,48166333115518.23,-42259189803192.56,-79076.34438998233,154806946003.47296,153134327369.73236,1672618633.7406006,-28.0
115200.0,6.438836611806904e+16,5.2572934607587885e+17,-4.613409799578098e+17,-79091.12930641505,0.0022758443570713555,1795504658352723.0,1.466023924221357e+16,-1.2864734583860848e+16,-79091.12193757066,1895177461671238.5,1.461777353045825e+16,-1.2722596068787012e+16,-78452.66330589632,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14237014139954.86,116244774089309.83,-102007759949354.97,-79091.12193757066,5907168738057.968,48231847542799.38,-42324678804741.414,-79091.12193757066,178966958083.4788,177033301509.00192,1933656574.4768677,-28.0
115400.0,6.438773211832788e+16,5.264341091926076e+17,-4.6204637707427974e+17,-79105.82751889875,0.002275821947980703,1795486974571829.0,1.467989193215036e+16,-1.2884404957578532e+16,-79105.82018627824,1895137306511206.8,1.4637186024024786e+16,-1.274204871751358e+16,-78468.20897714705,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14236908430614.584,116400887430097.88,-102163978999483.3,-79105.82018627824,5907146807754.914,48296800808520.71,-42389654000765.8,-79105.82018627824,203126970163.48465,200932275648.2715,2194694515.213135,-28.0
115600.0,6.438729327403528e+16,5.2713983680497274e+17,-4.627525435309375e+17,-79120.47337197152,0.0022758064367732105,1795474735566546.5,1.4699571517192426e+16,-1.290409678162588e+16,-79120.4660584946,1895101798828277.5,1.4656627320742074e+16,-1.2761525521913796e+16,-78483.70784509549,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14236643425258.469,116555557173195.23,-102318913747936.77,-79120.4660584946,5907091829778.628,48361426140064.85,-42454334310286.23,-79120.4660584946,227286982243.49048,224831249787.54108,2455732455.949402,-28.0
115800.0,6.438693031963563e+16,5.278465532768169e+17,-4.6345962295718125e+17,-79135.08760349092,0.00227579360793825,1795464615205784.8,1.4719278676802132e+16,-1.2923814061596348e+16,-79135.08029430028,1895067672070873.2,1.4676097243031368e+16,-1.2781029570960494e+16,-78499.1796723778,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14236272581934.328,116709436475522.95,-102473163893588.62,-79135.08029430028,5907014893812.39,48425904712179.48,-42518889818367.086,-79135.08029430028,251446994323.49808,248730223926.81238,2716770396.6856995,-28.0
116000.0,6.4386517095985016e+16,5.2855428746832704e+17,-4.64167770372342e+17,-79149.69209099401,0.0022757790023072927,1795453091166168.0,1.4739014215926006e+16,-1.2943561124759838e+16,-79149.684797433,1895032888119165.0,1.4695595714206956e+16,-1.2800562826087792e+16,-78514.63679320808,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14235845751688.229,116863166151325.38,-102627320399637.14,-79149.684797433,5906926341436.588,48490418238837.805,-42583491897401.22,-79149.684797433,275607122403.56195,272629312812.81213,2977809590.749817,-28.0
116200.0,6.438621578371521e+16,5.2926303604308986e+17,-4.6487682025937466e+17,-79164.25945206988,0.002275768352249366,1795444687281018.5,1.4758778041742288e+16,-1.296333335446127e+16,-79164.25217750846,1895001106654393.2,1.4715122715677508e+16,-1.2820121609023114e+16,-78530.05701174944,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14235350122485.691,117016343801947.19,-102780993679461.5,-79164.25217750846,5906823514013.282,48554821985123.875,-42647998471110.59,-79164.25217750846,300167134683.5679,296923965331.871,3243169351.6968994,-28.0
116400.0,6.438601676746321e+16,5.299727819081648e+17,-4.655867651407016e+17,-79178.79101788873,0.0022757613179038563,1795439136254953.8,1.4778569677777104e+16,-1.298313054152215e+16,-79178.78376078595,1894972174018456.8,1.4734678195794684e+16,-1.2839706021776228e+16,-78545.44127307375,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14234774992718.93,117168891904728.5,-102934116912009.56,-79178.78376078595,5906704190487.19,48619102526200.77,-42712398335713.586,-79178.78376078595,324727146963.57385,321218617850.9298,3508529112.644043,-28.0
116600.0,6.4385911427656904e+16,5.306835198763536e+17,-4.662976084486967e+17,-79193.28819002329,0.00227575759460696,1795436197533278.8,1.4798388979183822e+16,-1.3002952781650544e+16,-79193.28094986136,1894945919390987.8,1.4754262068220562e+16,-1.2859316148829574e+16,-78560.7905945107,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14234119999548.057,117320818650693.22,-103086698651145.16,-79193.28094986136,5906568294576.821,48683264420841.164,-42776696126264.34,-79193.28094986136,349287159243.5798,345513270369.9886,3773888873.5911865,-28.0
116800.0,6.438573958754827e+16,5.31395265426243e+17,-4.670095258386947e+17,-79207.77816336014,0.0022757515208180886,1795431407212004.0,1.4818236377124556e+16,-1.3022804969912552e+16,-79207.7709230161,1894916875503794.5,1.47738742627716e+16,-1.2878957387267806e+16,-78576.13788722623,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14233410712918.844,117472627219015.61,-103239216506096.77,-79207.7709230161,5906421130505.301,48747473227383.58,-42841052096878.28,-79207.7709230161,373847171523.5857,369807922889.04736,4039248634.53833,-28.0
117000.0,6.438561048452698e+16,5.3210802011007584e+17,-4.6772240962554886e+17,-79222.24264694293,0.0022757469575964973,1795427805971397.2,1.4838111915665438e+16,-1.304268410969404e+16,-79222.23542268696,1894890041342886.8,1.4793514772741642e+16,-1.2898624731398756e+16,-78591.453029016,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14232653114650.201,117624166825111.73,-103391513710461.53,-79222.23542268696,5906263938597.558,48811656493731.305,-42905392555133.75,-79222.23542268696,398401029600.5147,394096487698.3941,4304541902.120605,-28.0
117200.0,6.438492809025691e+16,5.3282121145694746e+17,-4.6843628336669056e+17,-79236.76965400393,0.002275722837972993,1795408787002248.2,1.4857999640033926e+16,-1.3062590853031678e+16,-79236.76238607882,1894864774097817.5,1.4813182842273324e+16,-1.2918318068175506e+16,-78606.73932383973,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14231952619576.688,117777270797319.28,-103545318177742.6,-79236.76238607882,5906118591146.639,48876394354610.32,-42970275763463.68,-79236.76238607882,401921031360.51556,397578457440.53937,4342573919.976196,-28.0
117400.0,6.438408986735928e+16,5.33535285269004e+17,-4.6915119540164474e+17,-79251.30157694445,0.0022756932104957554,1795385414995585.0,1.4877911963363322e+16,-1.3082526548367736e+16,-79251.29430483637,1894837791628394.8,1.4832877155657114e+16,-1.293803936402872e+16,-78622.01546744508,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14231345886893.73,117931620395779.1,-103700274508885.36,-79251.29430483637,5905992695794.564,48941491141897.48,-43035498446102.914,-79251.29430483637,405441033120.5164,401060427182.68463,4380605937.831787,-28.0
117600.0,6.438309372072031e+16,5.342503495828318e+17,-4.698672558621115e+17,-79265.84084170347,0.002275658001111766,1795357637359427.8,1.4897851907376696e+16,-1.3102494270017268e+16,-79265.83357646156,1894806992040911.2,1.4852597787620946e+16,-1.2957790795580034e+16,-78637.2941038517,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14230798222054.896,118086959402557.02,-103856161180502.12,-79265.83357646156,5905879054552.107,49006899631987.22,-43101020577435.11,-79265.83357646156,408961034880.5175,404542396924.8301,4418637955.687439,-28.0
117800.0,6.438209061565904e+16,5.349663848465027e+17,-4.7058429423084365e+17,-79280.36183400932,0.0022756225457782812,1795329665281057.8,1.4917818927116116e+16,-1.3122489261835058e+16,-79280.35457823332,1894776115448419.8,1.4872344863265768e+16,-1.2977568747817348e+16,-78652.55284063292,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14230272933099.438,118242704392781.22,-104012431459681.78,-79280.35457823332,5905770054283.12,49072440565498.09,-43166670511214.98,-79280.35457823332,412481036640.5184,408024366666.97534,4456669973.54303,-28.0
118000.0,6.438108470144392e+16,5.356833829352388e+17,-4.713022982337949e+17,-79294.86369666351,0.0022755869911536154,1795301614835574.0,1.4937812795800196e+16,-1.3142511180964622e+16,-79294.85645057817,1894745167710729.5,1.4892118439170728e+16,-1.2997373271459998e+16,-78667.79168424725,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14229750757902.824,118398686435714.12,-104168935677811.3,-79294.85645057817,5905661698141.8,49138076941043.29,-43232415242901.49,-79294.85645057817,416001652000.8261,411506943379.75525,4494708621.070862,-28.0
118200.0,6.438013975418879e+16,5.364013972800149e+17,-4.720212575258261e+17,-79309.33691160617,0.002275553591441711,1795275263399639.8,1.4957835002438952e+16,-1.3162559739039312e+16,-79309.32968103357,1894714248197135.0,1.4911918621934896e+16,-1.301720437373776e+16,-78683.01012012902,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14229213116510.28,118554645268301.55,-104325432151791.27,-79309.32968103357,5905550130545.666,49203732849334.16,-43298182718788.49,-79309.32968103357,421601654800.82745,417046440696.80444,4555214104.02301,-28.0
118400.0,6.437921257384258e+16,5.3712038376184275e+17,-4.727411711880002e+17,-79323.78779282702,0.002275520819711566,1795249408393886.2,1.4977884318521502e+16,-1.3182634910127616e+16,-79323.7805724895,1894683495594907.2,1.493174556507443e+16,-1.3037062069479522e+16,-78698.20743763828,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14228654281104.125,118710601899752.77,-104481947618648.64,-79323.7805724895,5905434162681.4375,49269427036558.54,-43363992873877.1,-79323.7805724895,427201657600.8288,422585938013.85376,4615719586.975037,-28.0
118600.0,6.437815022642092e+16,5.378403506947454e+17,-4.734622004683245e+17,-79338.24182038759,0.0022754832704222983,1795219786826868.2,1.4997960974551666e+16,-1.3202741187724798e+16,-79338.2345942677,1894648019872082.5,1.4951599300392178e+16,-1.3056951280520096e+16,-78713.41275159521,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14228101740141.121,118867069205920.48,-104638967465779.36,-79338.2345942677,5905319498782.334,49335324863783.91,-43430005365001.57,-79338.2345942677,432801660400.83014,428125435330.90295,4676225069.927185,-28.0
118800.0,6.437704528433146e+16,5.3856130551429286e+17,-4.741842602299614e+17,-79352.68375322587,0.0022754442155996524,1795188974792033.0,1.5018065178604974e+16,-1.322287620381294e+16,-79352.67653751292,1894612300364067.2,1.4971479917918972e+16,-1.3076867617554904e+16,-78728.59942460242,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14227564773801.857,119023956868124.98,-104796392094323.12,-79352.67653751292,5905208064812.792,49401372699972.23,-43496164635159.44,-79352.67653751292,438401663200.8315,433664932647.9522,4736730552.879272,-28.0
119000.0,6.437595007599385e+16,5.39283235131637e+17,-4.7490728505564314e+17,-79367.10466764837,0.0022754055048221436,1795158434180445.8,1.503819656548777e+16,-1.3243038131307324e+16,-79367.09746242929,1894576860271472.8,1.4991387469010096e+16,-1.3096810608738624e+16,-78743.76436492763,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14227023286785.91,119180997428861.33,-104953974142075.42,-79367.09746242929,5905095690560.09,49467494368093.85,-43562398677533.766,-79367.09746242929,444001904000.95184,439204665393.6374,4797238607.314453,-28.0
119200.0,6.437488773841386e+16,5.400061586211526e+17,-4.756312708827387e+17,-79381.50113172518,0.0022753679558807356,1795128809783215.2,1.5058355666699556e+16,-1.326322685691634e+16,-79381.49393914806,1894541700583353.0,1.5011322005003084e+16,-1.3116780304419732e+16,-78758.90760996196,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14226466188554.227,119338058962685.72,-105111592774131.5,-79381.49393914806,5904980074295.678,49533654453607.945,-43628674379312.266,-79381.49393914806,450401907200.95337,445535519470.2651,4866387730.688293,-28.0
119400.0,6.437384077665039e+16,5.4073005884416685e+17,-4.763562180675165e+17,-79395.87570756291,0.002275330950406531,1795099614541330.5,1.507854200499099e+16,-1.328344239044966e+16,-79395.8685255382,1894506852076728.8,1.503128359178039e+16,-1.3136776739703662e+16,-78774.02903141192,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14225890277613.633,119495142426510.33,-105269252148896.69,-79395.8685255382,5904860551393.738,49599859047685.59,-43694998496291.86,-79395.8685255382,456801910400.9549,451866373546.89276,4935536854.062134,-28.0
119600.0,6.437280296098976e+16,5.4145493310219603e+17,-4.770821301412063e+17,-79410.22937631003,0.002275294268206666,1795070674396104.8,1.5098755504761938e+16,-1.3303684830365834e+16,-79410.22220451215,1894472259829099.5,1.5051272242501002e+16,-1.3156799982671902e+16,-78789.12896882447,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14225297784793.002,119652276814827.12,-105426979030034.12,-79410.22220451215,5904737584611.199,49666116427319.05,-43761378842707.84,-79410.22220451215,463201913600.9569,458197227623.52094,5004685977.435974,-28.0
119800.0,6.437177592443613e+16,5.4218078222623155e+17,-4.7780900630179546e+17,-79424.5618926254,0.002275257967000625,1795042034708609.0,1.5118996189204954e+16,-1.3323954154496344e+16,-79424.55473178053,1894438031402735.2,1.5071287969918034e+16,-1.3176849938515298e+16,-78804.2068019003,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14224689508670.492,119809465358355.39,-105584775849684.9,-79424.55473178053,5904611339476.19,49732426658614.97,-43827815319138.78,-79424.55473178053,469601916800.95844,464528081700.1486,5073835100.809814,-28.0
120000.0,6.4370759448803464e+16,5.4290760625536723e+17,-4.785368468065638e+17,-79438.87330066471,0.002275222039076496,1795013689635965.0,1.5139264059393446e+16,-1.334425036975748e+16,-79438.86615006563,1894404075579215.8,1.5091330785917648e+16,-1.3196926710338432e+16,-78819.26308251142,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14224065070036.314,119966704619922.17,-105742639549885.86,-79438.86615006563,5904481737072.471,49798789094212.836,-43894307357140.37,-79438.86615006563,476001200000.6,470858223555.6927,5142976444.907288,-28.0
120200.0,6.436967704622185e+16,5.436353430996726e+17,-4.7926566605345075e+17,-79453.17492529014,0.0022751837809259017,1794983507431158.0,1.5159557384954678e+16,-1.336457387752352e+16,-79453.1677781583,1894370225171356.0,1.511140062303273e+16,-1.3217030397861374e+16,-78834.29875088445,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14223439719794.688,120124251699811.7,-105900811980017.02,-79453.1677781583,5904351942613.337,49865283844925.99,-43960931902312.66,-79453.1677781583,480001202000.6009,474815007353.58496,5186194647.01593,-28.0
120400.0,6.436857541833969e+16,5.443640450579284e+17,-4.799954696395887e+17,-79467.46011016892,0.002275144843245846,1794952788038509.0,1.5179877622210022e+16,-1.3384924834171512e+16,-79467.45297213433,1894336219586450.2,1.513149735512137e+16,-1.323716113553492e+16,-78849.31524794915,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14222818710968.613,120282075893101.7,-106059257182133.1,-79467.45297213433,5904223046412.271,49931888958879.68,-44027665912467.41,-79467.45297213433,484001204000.60187,478771791151.4773,5229412849.124573,-28.0
